"blj","blj.l90","blj.u90"
0.0640700174121998,-0.0168641915506562,0.145004226375056
0.0491707449532273,-0.0292461889593036,0.127587678865758
0.0342746339942541,-0.0414723446467154,0.110021612635224
0.0195409134012946,-0.0533500143794804,0.0924318411820695
0.00511336531182982,-0.0647231034089175,0.0749498340325771
-0.00887959351204776,-0.0754662923261839,0.0577071053020884
-0.0223247502593014,-0.0854807923723595,0.0408312918537566
-0.0351237588712708,-0.0946908684680749,0.0244433507255332
-0.0471927446626913,-0.103041023000359,0.00865553367497676
-0.0584618223796908,-0.110493757979701,-0.00642988677968045
-0.0688745122705449,-0.117027572639771,-0.0207214519013189
-0.0783871149346861,-0.122150209448333,-0.0346240204210393
-0.0869680222752158,-0.126895638084916,-0.0470404064655156
-0.0945969765767108,-0.130734523587861,-0.0584594295655603
-0.101264305716961,-0.13369082309808,-0.0688377883358416
-0.106970124495668,-0.136270896166515,-0.077669352824821
-0.111723518481414,-0.137442680909396,-0.0860043560534319
-0.115541722749064,-0.138310708380786,-0.0927727371173432
-0.118449294288463,-0.13852368227001,-0.0983749063069168
-0.120477291237188,-0.13688883535998,-0.104065747114395
-0.121662464758804,-0.135253294996836,-0.108071634520773
-0.122046466263679,-0.134020631089036,-0.110072301438322
-0.121675078666555,-0.133014652871824,-0.110335504461285
-0.120597474824316,-0.133178483317126,-0.108016466331505
-0.118865506535256,-0.133011306870441,-0.10471970620007
-0.116533029112633,-0.132865119798139,-0.100200938427127
-0.113655263298933,-0.131743845210408,-0.0955666813874588
-0.110288197029868,-0.129973654679687,-0.0906027393800501
-0.106488029413155,-0.127536279316544,-0.0854397795097652
-0.102310657635046,-0.12445400119039,-0.0801673140797014
-0.0978112079482564,-0.120820563360311,-0.0748018525362023
-0.0930436112720272,-0.116719182650428,-0.0693680398936267
-0.0880602231549124,-0.11257147373826,-0.0635489725715646
-0.0829114879560159,-0.107757348589357,-0.0580656273226745
-0.0776456465138847,-0.102662569408163,-0.0526287236196065
-0.0723084862084954,-0.0973428110462332,-0.0472741613707575
-0.0669431322471542,-0.0918506649635839,-0.0420355995307246
-0.0615898785946663,-0.0862360091741081,-0.0369437480152246
-0.056286056795503,-0.080546101897413,-0.032026011693593
-0.0510659408171965,-0.0754663782419729,-0.0266655033924202
-0.0459606858079818,-0.0697376726573655,-0.022183698958598
-0.0409982985863232,-0.0640562223126744,-0.0179403748599719
-0.0362036375938934,-0.0584583749454048,-0.0139489002423821
-0.0315984399415254,-0.0529773716523097,-0.0102195082307412
-0.0272013731661998,-0.0476432922248223,-0.00675945410757728
