"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0.043596537736057,-0.043596537736057,14.672825931105,0.704779866497898,-0.199490703790443,1.054584814349,-15.2449566597205,-0.104668090955335,-0.716682493135078,0.286638402997434,-0.306644770377598,0.350296215661794,5.84369403974487
"2",-0.00112927631508202,0.00112927631508202,-0.38080297251039,-0.00780052064492346,0.0182328985006046,-0.241502065404089,-0.944848933771278,0.0310584494131595,-0.210383085519451,-0.739764226746829,0.00421907968914691,0.094352222740375,-2.3101994047547
"3",-0.000547265714542956,0.000547265714542956,-0.140455700460393,-0.0129288532775037,-0.000640315009612232,0.0115568805675299,-0.256851475827613,-0.00105511475008356,-0.000795756340595007,-0.127322566393799,-0.000851567417646189,-0.00447422874307007,0.086134307564439
"4",-0.0431232844082067,0.0431232844082067,-3.49142701908802,-7.27870446810152,-0.0918555135186196,0.336216931230976,-8.19933165703854,-0.00823009068599043,0.809062256090809,-28.4714008156842,0.028919068765883,1.21374466122954,19.6296431966221
"5",-0.000990504458206899,0.000990504458206899,-0.0502518130215805,-0.039519517676447,0.0487078106308994,-0.364397515938233,3.59451657058882,-0.00129278661219862,-0.371650672827176,-2.15299704023882,0.0306029641051382,-0.271786852776204,-2.09000180512374
"6",-3.48669439984485e-05,3.48669439984485e-05,-0.0227061142198612,-0.00534151585108188,-0.000428845650533492,-0.000378010358752562,-0.0462616410439552,0.000317142156755173,-0.00189425991839482,0.335259837705713,0.000285040520489387,0.00391499261424273,0.575700237997708
"7",-0.0528741746432987,0.0528741746432987,-3.88285410594417,-2.41069726682707,-0.0749587866992467,-0.361654296334038,-11.7333392158853,0.0306418407897347,0.613986466046823,-28.6049938237076,0.0498428377846927,1.04420095610074,17.9374349335121
"8",0.00196527387447908,-0.00196527387447908,0.163043661974364,0.130819754555996,0.0305046470473304,-0.27087471485945,5.77911328389441,0.0158563840845181,-0.0198887477656447,-0.410997339628898,0.00551484104068856,-0.112655570306689,-3.2107641495753
"9",-2.94027307851533e-05,2.94027307851533e-05,-0.0214888321115999,-0.000882617856219727,-0.000422365443214932,0.00238880123640941,-0.0450365606532311,0.000198849318938252,-0.000385151627622844,0.305339210917887,0.000195913755053966,0.000857277145956552,0.548929071955239
"10",-0.0501756675979334,0.0501756675979334,-4.87706252970973,-36.890548590793,-0.0701840596836096,1.17090116006754,-11.0913059844077,-0.0413172529073828,0.0590613693926305,-32.1906067400336,0.0478143140810324,0.611833394523965,18.8735096407659
"11",-7.36076800888202e-05,7.36076800888202e-05,0.576204099951954,-0.00300714437867859,0.0380503772016927,-0.0068237095171032,-1.07164984129738,0.0200224400720635,-0.119336910804728,-1.14808474162951,0.0149003951042544,-0.308449346666584,-0.564576038780023
"12",-9.936805428515e-06,9.936805428515e-06,-0.022754896268505,-0.00701564085918521,-0.000325956387954025,0.0054022170572886,-0.0352635166486771,-2.26833363236576e-05,-0.00424116380068773,0.327990475310302,0.000294626238443315,0.00521261079329704,0.55634151045657
"13",-0.0226252199503259,0.0226252199503259,-0.245317897997276,-10.7794801470095,0.0720825462544828,1.66972496749573,15.9372099722588,0.134759597326703,-0.19725098517335,-14.0469126253121,0.0028971620235775,0.488888172237155,-0.355326464431267
"14",0.00634289423516761,-0.00634289423516761,0.915657718797252,2.95945891544578,0.0138074391807519,0.234643769096572,3.45926601219329,-0.00446697850011899,-0.212028835305497,0.974469693734534,-0.01568685660864,-0.0247564705425271,3.58965168369271
"15",-0.000103784281535238,0.000103784281535238,-0.0376132076130102,-0.0458169738475053,-0.000326930020835646,0.00130621950648809,-0.126536577980298,-0.00045989704129461,-0.00699656170220974,0.0521235825686569,0.000617746288067813,0.00605838221558455,0.444801867780785
"16",-0.0625656613117267,0.0625656613117267,-9.0165940201864,2.37049515903676,-0.0656591269415732,-0.230634524728055,-11.164565015527,0.0943725220071492,-0.677755002598846,-16.483457792394,0.0375401903047668,0.987383937708421,9.22249074656978
"17",0.00436278814630174,-0.00436278814630174,0.934412574172674,-0.200586210364025,0.0104795630835311,-0.090270637009506,-0.460964296684042,0.00589630932681586,-0.0253362364181657,-3.75984557534146,0.00457811669456642,-0.176583999260929,-0.638660424623323
"18",-0.00012991993291765,0.00012991993291765,-0.035629120895474,0.0054490687902025,0.000305927258106737,-0.00234367159151381,-0.153156272865155,0.000248364266297446,-0.00355209273814953,0.016683779322445,0.000217992241396014,-0.00109654513151159,0.332339575921055
"19",-0.0232533855335113,0.0232533855335113,-2.1620780446679,-5.07952515017595,-0.0650244615793971,0.184464906224664,-3.17972373585509,0.0663221096929714,0.503116082762681,-20.1628196926981,0.0223957954252733,1.5983765397904,18.9793440697621
"20",0.000526089210748638,-0.000526089210748638,0.180757339399496,0.166858959444682,0.035419362069058,-0.104122407852815,3.84635302612297,0.00851530263044192,-0.0845135714951436,-0.820320005874092,0.0131574644489399,-0.251721517117826,-1.096065988409
"21",-9.8810181723079e-05,9.8810181723079e-05,-0.0293502572390945,-0.0200592970349098,-0.000434002109925738,-0.000380151469324858,-0.0853295445259058,0.000280985407367863,-0.00598001041869138,0.246435255702141,0.000561939431744619,0.00566425833022811,0.534543797960252
