"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"11",0.0301655951173208,0.0343313889490844,-0.0691439658931331,-0.0669212248548573,-0.0548053795538954,-0.0573986333396328,-0.037272397403214,-0.0367665393566092,-0.0234501651091363,-0.0292557929929819,-0.0891744158798096,-0.0886085664691054,-0.0284755865933269,-0.0306280736202605
"12",0.00438638718337745,0.00296968440453238,-0.0460948563356007,-0.0453654969416493,-0.0874083895168808,-0.0912325470642459,-0.0409201729528296,-0.0393823577344954,-0.0154212079200048,-0.0225180012412216,-0.069805367363717,-0.0763756856865815,-0.00889205064110719,-0.0112132354583269
"13",0.0544515225495997,0.053827707907449,-0.0456090005115082,-0.0458837357049688,-0.102317341601913,-0.103967633659637,-0.0808037224814337,-0.0795660071126006,-0.0312078585631064,-0.0395525900579324,-0.0583978651024698,-0.057926954378037,-0.01990100736891,-0.0212014756103293
"14",-0.0204566608024453,-0.0221098490975369,-0.0606346959698447,-0.0595559933735682,-0.0582271853531538,-0.0604164163391775,-0.125419769920232,-0.12168125537011,-0.0319366512580893,-0.0355225759757583,-0.0604076073061142,-0.06892342433503,-0.0330376179134955,-0.0338690114172133
"15",0.036048555420827,0.0351000341099967,-0.0423983145504417,-0.0413044041237762,-0.0558652590078725,-0.0574713290212128,-0.0669412125999165,-0.0637030331006301,-0.0237684640365181,-0.031990197290505,-0.0706818745444763,-0.0710247001390587,-0.0278745539647835,-0.0291055114881247
"16",0.0329530360559492,0.0357166658897381,-0.0470945020544566,-0.0497493227206881,-0.0564517706620724,-0.0526096008958016,-0.0641255184355898,-0.0561327232356659,-0.0287384260883735,-0.0372536731174433,-0.0506134505092869,-0.0517801344444365,-0.0372854053210756,-0.034344918337346
"17",0.017207813701214,0.0172065222715361,-0.0448174577404661,-0.043524246741685,-0.0563508869084253,-0.0577072840570334,-0.0575316383376386,-0.056994118031347,-0.0675436345952979,-0.0739068010671805,-0.057799671296537,-0.0591622849573029,-0.0725890421265723,-0.0737312032185948
"18",0.0480719801922405,0.0460672974972609,-0.0301283195099209,-0.0285991506886549,-0.0739515136748691,-0.0703573164409728,-0.0563098064370455,-0.0562318888181993,-0.0309639799313383,-0.0375336953522474,-0.0880401594966614,-0.0943218529914082,-0.0264428738567965,-0.0269500045642355
"19",0.0369575974702683,0.0368570615511516,-0.085893040927537,-0.0855344050080508,-0.0969426984686069,-0.107650142390216,-0.040740950832607,-0.0395008276617015,-0.0309642136643361,-0.0355056002643818,-0.0867054930788063,-0.0915336552076094,-0.0626286462901995,-0.0616500067676182
"20",0.00540271197359761,0.00724588334482812,-0.0384331909918632,-0.0357908686095033,-0.0943281364246402,-0.0964806695032144,-0.0441435112864451,-0.0432362258682142,-0.0254654817005688,-0.0342837899305334,-0.0731512990255075,-0.0753866021900685,-0.0203560570358092,-0.0193745384602101
"21",0.0302937079681416,0.0314009246403177,-0.0430065331806356,-0.0412472490499177,-0.0766031830380031,-0.0721679060109988,-0.0888596587658031,-0.0876402834243536,-0.0632204626103901,-0.0704099909185335,-0.0685805828473649,-0.0750881621351703,-0.0245790801143498,-0.0244794392327744
"22",0.0674461271817058,0.069501165527067,-0.0821153318295959,-0.0805681034619727,-0.0355235646237494,-0.034030796124028,-0.0785391699456887,-0.0766459500394835,-0.0296883531117945,-0.0340671485947157,-0.0825815612558184,-0.0854196377573375,-0.0332697472062767,-0.0363750491831586
"23",0.0307188972015521,0.0359407841426314,-0.0594001525008653,-0.0588702244773317,-0.0717420467775016,-0.0699953810256365,-0.108325596346368,-0.108679315429557,-0.0306117423176539,-0.0348071981428537,-0.0663761726541878,-0.0671387527683588,-0.0573740524815959,-0.0565236084739669
"24",0.0298739868538526,0.035256114034621,-0.0611943939024849,-0.0555764951648067,-0.0445837406613856,-0.0447434810103982,-0.0691269687336371,-0.0711453599403979,-0.0200644969877426,-0.0287833229856178,-0.10313956423448,-0.100068660110453,-0.0372598637390634,-0.0368354534366916
"25",0.0440635878964819,0.0441890196067467,-0.0335230426962751,-0.0324851295455437,-0.0662387560324302,-0.068558315912187,-0.0951724053284716,-0.0937707470847614,-0.0337916919039153,-0.0391936894409848,-0.0764297008389076,-0.0797463225649458,-0.0225354528167723,-0.0223780184347118
"26",0.0661011751288076,0.0691961314849745,-0.0373125855862194,-0.0404598578380273,-0.0370019296695619,-0.0375982438945437,-0.0653768267421351,-0.0631371694412314,-0.0358949351008229,-0.0444236159737507,-0.0723902449119431,-0.0758144455515176,-0.0466478725203464,-0.0487052146066931
"27",0.054803974518119,0.0553381257913239,-0.114736703722362,-0.117249490090212,-0.0476435655042223,-0.051138928637811,-0.0537393913820611,-0.0537432058101673,-0.0402441726037055,-0.0471063707222983,-0.0984109008406099,-0.0973024716546906,-0.046230327009311,-0.0454614924092547
"28",0.0437305459004129,0.0456859016083386,-0.0558267097704941,-0.0544881403466301,-0.109723143174305,-0.111241329120603,-0.0523610150385058,-0.0535031620623057,-0.0138337394535151,-0.0204553200620984,-0.0948987021473716,-0.0993046241579589,-0.0113569893251527,-0.0113537059838249
"29",0.0910584395550531,0.0904793746103811,-0.054926546441127,-0.0537487309988506,-0.106758415096197,-0.10793530492654,-0.0751162789010014,-0.0717200018803767,-0.029485259384714,-0.0361206658910626,-0.0571942845995111,-0.0631200413313974,-0.0383301699128538,-0.0375151118349214
"30",0.0267535211690601,0.0291733633539679,-0.0481193133279121,-0.0492765921451106,-0.0619370202978972,-0.0594843360664635,-0.0410286648193731,-0.0372265824025149,-0.0395692108186492,-0.0457734624463005,-0.067995955516748,-0.0722822387723611,-0.0321690654365452,-0.0309741843708432
"31",0.041431014037869,0.0418098316336077,-0.0423239775901505,-0.0419574858319132,-0.04035966628181,-0.0402379443871831,-0.0715566842560228,-0.0687679406162401,-0.0141405884336652,-0.0189439297372006,-0.0549363170261437,-0.0563789953435623,-0.0225192977901567,-0.0235995757433785
"32",0.0480412945873807,0.0500244484502392,-0.0384498252918717,-0.0376686914542769,-0.0452689513415588,-0.046095479153431,-0.0689335967995642,-0.0700196000994625,-0.0194288624879496,-0.0263285588650415,-0.100391738475495,-0.101919623483815,-0.0360517678582782,-0.038333034777616
"33",0.0332130281902622,0.035875577621429,-0.0654788033887888,-0.0610133016084892,-0.0796156461706949,-0.0816814163373806,-0.0755887932697616,-0.0758597654591633,-0.0122617915719537,-0.0216953321814032,-0.078996214230761,-0.0802898582634314,-0.0473424252540506,-0.0432068361741207
"34",0.0353553539708995,0.0373042956327487,-0.0458731585901964,-0.0484868275592042,-0.0767774735855615,-0.0805818848395145,-0.0833256176439012,-0.0874360423186685,-0.0375742643093213,-0.043814263961111,-0.0512522048582497,-0.0551090785726881,-0.0735679559026167,-0.0744344056117632
"35",0.0332189779380438,0.0347071991413139,-0.0753275354945374,-0.0683674977350852,-0.0561319357127589,-0.061723538533731,-0.066180050092294,-0.0682384222225652,-0.0597196915679744,-0.0669959384922098,-0.107671585693102,-0.111273203667803,-0.0441162732262489,-0.0476924307342743
"36",0.0685480122310612,0.0691512369391201,-0.0431285774335382,-0.0414022824042745,-0.0842361949041893,-0.0844290367802703,-0.0612457553396553,-0.0631272836227404,-0.0204693780192307,-0.0305157741612115,-0.0656291455002916,-0.073605975007748,-0.0330860195797677,-0.0321348085812386
"37",0.0458339001842678,0.0476111304713653,-0.0688917890553272,-0.0699339825836977,-0.0429396263329914,-0.0482041690972927,-0.0448092502021999,-0.0450548171823869,-0.0494040519131823,-0.0572335476276777,-0.0588383857005235,-0.0624564537655581,-0.0186277747114872,-0.0206323756041473
"38",-0.0431258280276168,-0.038848729287891,-0.0427580703356413,-0.0405267466112442,-0.12101952846571,-0.121130347291373,-0.0459763430658317,-0.0435491936477731,-0.0346686308881116,-0.0402803050572149,-0.098559723507318,-0.0994163626320899,-0.0250756857969104,-0.0248057706565538
"39",0.0335549939183778,0.036220425349998,-0.0624026267353005,-0.0615847221578731,-0.0345342935504573,-0.032631205348847,-0.0806038435231962,-0.0818116683224002,-0.0412714819872893,-0.0450072486055103,-0.0626994388893985,-0.0641524534822789,-0.0283347624241959,-0.0297854545288518
"40",0.0208620484450794,0.0209318532367639,-0.0543617175196421,-0.0549283443989795,-0.053178639113881,-0.0523755940527965,-0.057379362387516,-0.0583336039163368,-0.0220581477305028,-0.0300635269290402,-0.0842249773798507,-0.0899510954994535,-0.0284504147300197,-0.0280015392179002
"41",0.00355430285893827,0.005902589195796,-0.0401986901305413,-0.0372651196750684,-0.0389530918485511,-0.0415551486479455,-0.0604120357861334,-0.0615534316325886,-0.0250161877051456,-0.029807349896121,-0.101113332284915,-0.100918872408706,-0.0233631422755016,-0.0213539289548851
"42",0.0199619829285374,0.0178163339174611,-0.0740564411120844,-0.0722079107231682,-0.0367266958481741,-0.0395567551676648,-0.0638141837455049,-0.0612667124707865,-0.0281007813898347,-0.0340949355515617,-0.0567735949179775,-0.0630326398663019,-0.030508907008652,-0.0300260290655612
"43",0.0330522395855577,0.0336298144326086,-0.0834290516904054,-0.0806002935757565,-0.0684438054640129,-0.0692555547452182,-0.0442575424821444,-0.0447905767355967,-0.0360378462099747,-0.0416972818845234,-0.0845662632848283,-0.0866674136924933,-0.0280966860275593,-0.0288146785723178
"44",0.0356515992470495,0.0375518197643974,-0.052859627731368,-0.0536921452666805,-0.0772928985960516,-0.0744665641621615,-0.0429310925797125,-0.0434903052661695,-0.03814879069862,-0.0430973187895558,-0.0528974098270156,-0.0553687595478015,-0.0321212228963209,-0.0309582622336536
"45",0.0226046361071682,0.0243606241886576,-0.0559947881438433,-0.0550590952734562,-0.0510745258038553,-0.0567735086672128,-0.0887550814092467,-0.0884609022682814,-0.0248759874151612,-0.0295509910886531,-0.127035990871995,-0.131687630036431,-0.0796044717726338,-0.0797992438746797
"46",0.0434399897520917,0.0452314955190691,-0.0796837662896626,-0.0786693131674169,-0.0871628921004012,-0.0872355290058916,-0.110914102733189,-0.108113369584577,-0.0249509143694744,-0.0301571549215783,-0.038435767141162,-0.0429716508590972,-0.061892156464805,-0.0636162512172042
"47",-0.000286619907307764,0.00133785189438185,-0.044138560609959,-0.0456382376780914,-0.0607336336025416,-0.0620981602322146,-0.0385611387665032,-0.0347584764647453,-0.0586896316667738,-0.0653230100909012,-0.0629786947837633,-0.0662370516376867,-0.0309574433824339,-0.0315348094144987
"48",-0.0165644410766108,-0.0168728430920408,-0.131314297237681,-0.127296714159646,-0.112621399327346,-0.117762633916589,-0.05421017930784,-0.055309505333118,-0.0234534360629289,-0.0300567620436784,-0.0592650579345877,-0.0648540109071488,-0.0338702443336334,-0.0342817762392627
"49",0.00437502756643657,0.00697212124091062,-0.0254476031071825,-0.024698005396576,-0.057567680181455,-0.0557673669651498,-0.0729195253682758,-0.0732559588894919,-0.0574423437252456,-0.0608787408385085,-0.0814202759650749,-0.0836881479597786,-0.0117438828458257,-0.0134432149748011
"50",0.0597841468018209,0.0625870114953686,-0.030737513778138,-0.0281439192934918,-0.138949590627438,-0.139766345531511,-0.0391298328587279,-0.038364713736413,-0.0583730835649623,-0.0618786408283202,-0.0559540695601948,-0.0603491343836227,-0.0670441641148267,-0.0657944315983038
"51",0.053139218832858,0.0503384400059479,-0.0691791529335998,-0.0697184461831799,-0.0588340349608751,-0.0569277625339737,-0.0806259511529322,-0.0767586685204644,-0.0157107797755124,-0.0223720047533729,-0.0647868016637737,-0.0734688624424066,-0.0281743406440207,-0.0294780440343888
"52",0.0746923685164806,0.0762340998618469,-0.0467962916570241,-0.0488792948511572,-0.075708261089697,-0.0774896857209394,-0.0821519583020339,-0.0850703272281367,-0.0597145154722887,-0.0686235446134449,-0.0960439941195478,-0.10224509673733,-0.0258321879663242,-0.0275126230193342
"53",0.0601359826219405,0.0624047123896079,-0.0654604718581722,-0.069671683780019,-0.0602737539508927,-0.0621589444802281,-0.0582046345013436,-0.0570313758803033,-0.0469661605838008,-0.0490570433932555,-0.0803442706792715,-0.082751086225772,-0.028379035195228,-0.0303350692848627
"54",0.0285837598635372,0.0304139979612359,-0.0538046174771223,-0.0498473465674151,-0.0426785700405059,-0.047820285674587,-0.0537094159691399,-0.0531172763549329,-0.0340685501014074,-0.0406938117090887,-0.0953901001145676,-0.096223657362648,-0.028078781124872,-0.0298483099165969
"55",-0.0190447467873055,-0.0177721408252639,-0.0515535884169415,-0.049262101158205,-0.0631588195320604,-0.0624980111002742,-0.0582068662856626,-0.0573301770987713,-0.033902862442594,-0.0422072371088598,-0.0592654005060609,-0.0603629389251983,-0.0358585070800118,-0.0409353190255682
"56",0.016773146061476,0.0086056473207079,-0.068591719503649,-0.0707862617854055,-0.0910355412681453,-0.08886501893666,-0.123680139396575,-0.121635967324016,-0.0306091461357455,-0.0378453904365247,-0.0800528889015113,-0.0872370803507665,-0.0252500019871897,-0.0253776964079677
"57",0.0636036153066488,0.0615219794577038,-0.0786542946936861,-0.0759779487520933,-0.0705449875719754,-0.0731512501369639,-0.102231185420656,-0.106356286116879,-0.0225311464896034,-0.0257254873974125,-0.0461597705395792,-0.049415919943705,-0.0302034600204179,-0.028879528844092
"58",0.0272140149279952,0.034019935550005,-0.0633395833971155,-0.0655468913540638,-0.0700026498707817,-0.0705796514871535,-0.0893824227602289,-0.0928159241091028,-0.0397502743414439,-0.0491544645951338,-0.0737425248232213,-0.0804213721318302,-0.0513000053377257,-0.0536559161664028
"59",0.0171389919602849,0.020850927126276,-0.0794431378590253,-0.0776252046641402,-0.0747371652133238,-0.0725523237165342,-0.0434478631043631,-0.0419101081968211,-0.0161040042139152,-0.0215337389914357,-0.0642265813116971,-0.0684830194975746,-0.021215439483849,-0.0208797642118658
"60",0.0216435654862777,0.025915527077268,-0.0753629708850603,-0.0706153555934086,-0.0632999653041817,-0.0676372095206264,-0.0502757566884744,-0.054605446221488,-0.0414831423017572,-0.0461718218829003,-0.0588019997022755,-0.0660491783469378,-0.0443077839289114,-0.0447421008667124
"61",0.0281347866046365,0.0318344387820122,-0.0558133527340469,-0.0548273464371958,-0.0595863687131537,-0.0572497280853614,-0.0536510359889679,-0.0516543964414827,-0.0167194957659582,-0.0239249961061998,-0.0910017937330341,-0.0985056904489364,-0.0258304841053853,-0.0262112592285499
"62",0.0394904529110129,0.0404343856429215,-0.0658230927207728,-0.0620461758324764,-0.0678985906517266,-0.0661779793734987,-0.0449715984673559,-0.0462285809970522,-0.0432828433644456,-0.0490815715818181,-0.0490302820985266,-0.0550706876881988,-0.0382678984585405,-0.0388260208568243
"63",0.0346192604930378,0.0322403415906223,-0.0623461447578909,-0.0611361763547039,-0.112836132466292,-0.115360693915037,-0.0451100322927673,-0.043307846057191,-0.0290938809045942,-0.0359452946198757,-0.0560813595145343,-0.0621666649207461,-0.0223476608877499,-0.0230603027713766
"64",0.0515380820747679,0.0534146225078302,-0.0743584176490955,-0.0745740223217281,-0.0606563962013658,-0.0599075869490644,-0.0407385995886402,-0.0418500535633104,-0.0271757348863943,-0.034085793598354,-0.0992364640110876,-0.0995018670735628,-0.0413536108460187,-0.0394547547619971
"65",0.0363821058836914,0.0358884700787312,-0.0648008870215432,-0.0652611711376476,-0.0885157043417546,-0.0926083075281922,-0.0571930850848279,-0.0597049606215608,-0.0223522109251567,-0.0288118631048861,-0.0770825639141121,-0.0841781066590505,-0.0224152447252796,-0.0214231357520822
"66",0.0252052213950721,0.025568928262101,-0.0620342015500257,-0.0634922556922739,-0.0501261886642307,-0.0552504086218579,-0.0813966710180778,-0.079979884958892,-0.0260680075044926,-0.0326428369802173,-0.0412522770564834,-0.0448931987030252,-0.0299162999366479,-0.0322849874617526
"67",0.0163281413047255,0.0200883689207632,-0.0708097893715239,-0.0710003555467142,-0.0544442868011162,-0.056219368991917,-0.0345088905738559,-0.0340971268454273,-0.0393383310629634,-0.0483545961704267,-0.0621135951340361,-0.0735611720848252,-0.0375573632529171,-0.0393545362154937
"68",-0.0207598149777206,-0.0209277056387429,-0.0640720416596859,-0.0632310897364542,-0.111402305769858,-0.11412659979267,-0.0457314185028012,-0.0460288074209443,-0.0686194287877451,-0.073963238502827,-0.0748215058841874,-0.081704677737497,-0.0484526808672954,-0.0493686375582456
"69",0.0624890738687366,0.0628337581757401,-0.04993074643772,-0.0454389615812673,-0.0787863142588488,-0.0797706372727619,-0.0730681236084097,-0.0746906113473881,-0.0217313909546002,-0.0296467653359003,-0.0763138385570112,-0.0784579645919005,-0.0175177195120927,-0.0186456595849591
"70",-0.0106299760322717,-0.00821440160945341,-0.079040851605584,-0.0768084512419196,-0.069952664409086,-0.0751964131946368,-0.0310409803318512,-0.0320904065230152,-0.0272246550954288,-0.0346770719570169,-0.0740323545419609,-0.0806266322976544,-0.027275422916301,-0.0242766407204786
"71",-0.0107333603118904,-0.00881030639507352,-0.0547294551631946,-0.0547715484840695,-0.0547416057587217,-0.0586590436708846,-0.0673860018631374,-0.0672618970931131,-0.0280004509397181,-0.0354743391228435,-0.0423682279081203,-0.0465236973323701,-0.0300029974503421,-0.0308292181017294
"72",-0.0473154668432875,-0.0421435325840283,-0.0678325730338095,-0.0655118580812379,-0.0598444573374864,-0.0593726617390902,-0.0442482680371979,-0.0455392584447777,-0.0205861131599401,-0.0289323861909141,-0.0478700070052179,-0.0511539876339226,-0.0314347167732597,-0.0332033218265834
"73",0.0157839603366976,0.0191865017273756,-0.0529723605769903,-0.0468054637592867,-0.0530111909910793,-0.0554643040044135,-0.0460972049067552,-0.0453587729066275,-0.024798100232374,-0.0328255024518336,-0.0698879790577243,-0.0754233806531017,-0.045349597578913,-0.046592350346453
"74",0.0430938492039122,0.0410889185231063,-0.0382542344932815,-0.0372186083246697,-0.0525359912713902,-0.0528386423193727,-0.0515151200900765,-0.0512058738959419,-0.0375420292408059,-0.0430693435149387,-0.141704733057295,-0.148420121566403,-0.0183221033773839,-0.0187192341734257
"75",0.0535925837336141,0.0542503581002749,-0.0511822666867201,-0.0520419656490847,-0.0902210221283458,-0.0886316327775254,-0.0578690810572693,-0.0592148197302124,-0.0206164685405496,-0.026402761059708,-0.114785677912031,-0.119022039170029,-0.0282990851857113,-0.0273422405072141
"76",0.0131200692201709,0.0120898852252012,-0.0466286775949926,-0.0442080941393099,-0.0924929554763283,-0.0946627841183224,-0.072784695305747,-0.0734199763850777,-0.0241013268620072,-0.0304809422448722,-0.0732684323607693,-0.0784246164566696,-0.0295507382568506,-0.0316379594576447
"77",0.0441422034222935,0.0444939726868863,-0.053564934198279,-0.0541875059136354,-0.0648354543068462,-0.0649141735891965,-0.053128900959348,-0.0529375200744517,-0.0489831876577661,-0.0549291302715789,-0.0550907425759863,-0.0629034974158575,-0.0187321533081674,-0.0202527867812987
"78",0.0898410821894281,0.0896110636896048,-0.0238152339382917,-0.0243980367961423,-0.0492627655698158,-0.0518967340394531,-0.0781622053237402,-0.0804571246932181,-0.0379550832057781,-0.0441327252521829,-0.0527520733235586,-0.0556895244466638,-0.111214020803646,-0.107231529335809
"79",0.0772181381487786,0.0815793437179875,-0.0483105163454425,-0.0441329208615708,-0.0468265414710451,-0.0491853003687015,-0.043424425904539,-0.0464757952705288,-0.0364066330418858,-0.0439730208402724,-0.0946501085883868,-0.102857630758749,-0.0353185046937207,-0.0358073132801471
"80",0.0492169953293248,0.0511570432648343,-0.0471681922394462,-0.0427897318077488,-0.0904254612661188,-0.093624805623275,-0.052865422001957,-0.0531879860836308,-0.0405572875186096,-0.046743957961037,-0.0827273748342033,-0.0893334560962933,-0.0345528195450362,-0.0355138948489028
"81",0.053880430332123,0.0536739029482785,-0.0397038786972197,-0.0349144540402365,-0.0672937115996326,-0.0731558617978795,-0.0404384070703272,-0.0393305892886102,-0.0450150552660663,-0.0533787642606489,-0.047217247957299,-0.0531982200981951,-0.0300272819630854,-0.0290587076247689
"82",0.0557698251654564,0.0558064885730867,-0.081814925233076,-0.080493500139196,-0.0915271735686902,-0.0915247373378343,-0.0776118460060014,-0.0752756081647958,-0.0472057859414766,-0.0511110664427696,-0.0814088378152727,-0.0838006610227386,-0.0251747963709335,-0.0248100511875621
"83",0.041730530255622,0.0438589260035371,-0.0938429285332078,-0.0956867211483144,-0.0510758056956245,-0.0559198258031391,-0.0519423946116992,-0.0537121013309008,-0.0252360149492735,-0.0307783374166619,-0.0440279895453696,-0.0518226688697129,-0.0274809293475529,-0.0286734371577708
"84",0.0750671515541245,0.0758851006204684,-0.0658629720774142,-0.0599134448053166,-0.0970161109712428,-0.0969214029677754,-0.0977482776057505,-0.0982321181782542,-0.0338364158303692,-0.040778877415873,-0.0551218763835962,-0.063227341526978,-0.0401762577679104,-0.0380004811894721
"85",0.075755659153875,0.0783577039290506,-0.0499146618587871,-0.0461719065929797,-0.0896885660834216,-0.0982247035897579,-0.0816557143824728,-0.0850533355599534,-0.0412076378636365,-0.0466411931020426,-0.101404890821772,-0.1034322577233,-0.0371189548305207,-0.0385195789165503
"86",0.0151908953444458,0.0152377273646818,-0.0338060028979863,-0.0334922230972104,-0.123518904470021,-0.126928739570329,-0.0347469296000443,-0.0345735690897075,-0.0317459027023464,-0.0385371493429354,-0.058254697891906,-0.0657783360574814,-0.0488111929255702,-0.0495584305743406
"87",-0.0458904628974816,-0.0471412568997779,-0.0542412432215696,-0.0500896847287149,-0.0356426379199766,-0.0420614732371055,-0.0599748719568924,-0.0636386665279854,-0.018884120994471,-0.0245424512189673,-0.0543316327314581,-0.0652267315179023,-0.0409939703170893,-0.0402299185998117
"88",0.0447576927931061,0.0474707354330937,-0.053787808701955,-0.0557178146162348,-0.0590968343242869,-0.0612664108697683,-0.0345224185768909,-0.0363850318261288,-0.0364206675488952,-0.0428220113320793,-0.108881987990115,-0.115758796205204,-0.0323884342367426,-0.0345913948646875
"89",0.0572291347874452,0.0555493172547923,-0.0437102117558579,-0.0421636697217401,-0.0729318277268407,-0.0733226686767862,-0.0375653056958757,-0.0374121216558221,-0.0160484573427939,-0.0221569287049548,-0.118662486857547,-0.123597708247632,-0.0470885978099079,-0.0450606371142812
"90",0.067598113724076,0.0685073834095853,-0.0471229271458495,-0.0467996628253238,-0.0589707547181084,-0.0614631315850834,-0.0582458928568862,-0.0621021327942495,-0.0531505655638488,-0.0611902021770664,-0.0589983874227183,-0.0653815468066604,-0.0547178191946288,-0.0551707242800287
"91",-0.0141915906640092,-0.0122984891260921,-0.0597803622039889,-0.0630421995717256,-0.113708216195154,-0.111462547205791,-0.0380966728340595,-0.0367181553159691,-0.0107804643666033,-0.0170786168474807,-0.102102272228756,-0.109332044612868,-0.0316613669494665,-0.0298834546534329
"92",0.0560486192603507,0.0564095416676311,-0.034126322244041,-0.0332755991028385,-0.0676867109486743,-0.0713022639433101,-0.0645709154676178,-0.0645058119249523,-0.030369747203524,-0.0339278273864446,-0.0549371854750226,-0.0625928984727894,-0.0383483677827069,-0.0346427307538023
"93",0.0241431300263711,0.024317327775276,-0.0379894171969499,-0.0340936515958566,-0.0640992400057511,-0.0682418757026689,-0.0440396396213748,-0.0411345929493009,-0.0436839353513476,-0.0498221239314596,-0.059889446517128,-0.0658592882223614,-0.069345863737277,-0.0651485261437493
"94",0.0250743186757549,0.0287696293122655,-0.034203326998963,-0.0323602323343026,-0.0762652517140845,-0.076009040267502,-0.0433547560996742,-0.040854560203446,-0.0338010351304379,-0.0348481997715699,-0.0688422588267478,-0.0756570698454035,-0.0409219464480121,-0.0407541503308601
"95",-0.0328310934042737,-0.0320739161348298,-0.0556716148266404,-0.0524355140525888,-0.0557001859043907,-0.0589509530274004,-0.0843798059759862,-0.0832630639448207,-0.0315984704422821,-0.0381351958452665,-0.0946616287233183,-0.0942246587034278,-0.0363378325511462,-0.0384210909313033
"96",0.0453684089194451,0.0452209193760666,-0.0612421247338203,-0.0614525802764518,-0.0373853979538007,-0.0406090217869749,-0.0611881712062751,-0.0614882967240353,-0.0330902036042665,-0.0392164154543501,-0.0559141828424795,-0.0624495798461823,-0.0283358733451578,-0.0287951756473147
"97",0.0338323155121169,0.0366141236839537,-0.0394634753786119,-0.0389135297723697,-0.0647509152624813,-0.0666589242415496,-0.123537221303528,-0.121401402128078,-0.0302394371979166,-0.0368192720362512,-0.0941883504469173,-0.101911957780179,-0.0337082731084238,-0.0363081960406401
"98",0.077055749662153,0.0759471214399734,-0.0705111987732136,-0.0712379592192441,-0.0859059917619109,-0.090624764660956,-0.0341685885837625,-0.0310214415787258,-0.0203534069220336,-0.0280155988255988,-0.0477580794585013,-0.0510005832290324,-0.0354807584695545,-0.0370055654200093
"99",0.0263180634892288,0.0271781882675488,-0.0509780836012197,-0.0481515458769954,-0.108114366744598,-0.106657249593779,-0.045312886496019,-0.0423150119344973,-0.0234078500749508,-0.0309471445757893,-0.0791240543466273,-0.0832493362073535,-0.0367528767844693,-0.037202305905052
