"blj","blj.l90","blj.u90"
0.794199228297248,-0.376150998629097,1.96454945522359
0.667740868932166,-0.459318032047787,1.79479976991212
-0.00600870575496585,-0.9664824687305,0.954465057220569
0.415540104629448,-0.68972051364294,1.52080072290184
0.043810031657802,-0.984709539045114,1.07232960236072
-0.375094699850254,-1.37055264983426,0.620363250133753
-0.303856099978281,-1.34510934371551,0.73739714375895
-0.636050979489688,-1.61407008574617,0.341968126766798
-0.867774386808901,-1.94310090523049,0.207552131612691
-0.964602240456823,-1.99412620532242,0.0649217244087757
-1.26019056459437,-2.51000467404303,-0.0103764551457168
-1.42266905843296,-2.71748750165857,-0.127850615207361
-1.56760860303371,-2.4996174810113,-0.63559972505612
-1.78498572023631,-2.89938914341216,-0.670582297060468
-1.9204028258333,-3.00022102506659,-0.840584626600018
-2.05978388460818,-2.91802210151698,-1.20154566769939
-2.20722000926035,-3.12521139843382,-1.28922862008688
-2.30689192436047,-3.05339380650868,-1.56039004221227
-2.41027759365851,-3.08005083242231,-1.74050435489471
-2.49892768017906,-3.18845091897251,-1.80940444138561
-2.55836185853048,-3.11449509489313,-2.00222862216782
-2.61314324660137,-3.10204298996876,-2.12424350323399
-2.64894745760556,-3.11609706721392,-2.1817978479972
-2.66552335624884,-3.04379229213488,-2.2872544203628
-2.67225566560917,-3.03095085352402,-2.31356047769431
-2.66138834876869,-3.01086538629723,-2.31191131124015
-2.63647189023588,-2.99164758448871,-2.28129619598306
-2.60054828158443,-3.00200787581625,-2.19908868735262
-2.55056814249012,-2.98535643254262,-2.11577985243762
-2.48983430382426,-2.97370960231994,-2.00595900532858
-2.41938103946979,-2.95838160951932,-1.88038046942026
-2.33879281799444,-2.91106691258225,-1.76651872340663
-2.25046480482629,-2.8520863147017,-1.64884329495087
-2.15500090560434,-2.78074319816921,-1.52925861303947
-2.05310991698685,-2.69834378084269,-1.407876053131
-1.94647828921668,-2.60559119432013,-1.28736538411323
-1.83576761274457,-2.50482641107227,-1.16670881441687
-1.72199750802325,-2.39743173478742,-1.04656328125908
-1.60638841149327,-2.2837651833264,-0.929011639660135
-1.48967369380653,-2.16588193537755,-0.813465452235516
-1.37283388792129,-2.04460967264693,-0.701058103195655
-1.2567810857943,-1.92067047263543,-0.592891698953179
-1.14221465340639,-1.79561009425687,-0.488819212555909
-1.02993671128333,-1.67007613632258,-0.389797286244066
-0.920624443638445,-1.54493095781935,-0.29631792945754
-0.814853908260223,-1.41591974065584,-0.213788075864603
-0.713206896590728,-1.29476280416146,-0.131650989019996
-0.616150782017625,-1.17649988761788,-0.0558016764173741
-0.524088955075281,-1.06185494438462,0.0136770342340559
-0.43738332520392,-0.95129720275182,0.0765305523439806
-0.356304193779481,-0.831529594032364,0.118921206473403
-0.281068131724043,-0.731639060561826,0.169502797113739
-0.211835585178239,-0.637189466735001,0.213518296378523
-0.148696136638509,-0.548489870085731,0.251097596808713
-0.0916906123956741,-0.453882374577359,0.270501149786011
-0.0408060474090035,-0.376754504402518,0.295142409584511
0.00402428451828715,-0.299788320448498,0.307836889485072
0.042908947868264,-0.233044874080954,0.318862769817482
0.0760003190480567,-0.1801979118393,0.332198549935414
0.103489809153609,-0.129593326370375,0.336572944677593
0.125601019083504,-0.0875771836913778,0.338779221858386
0.142588693917561,-0.0559398966448394,0.341117284479962
0.154733238577183,-0.0305409795849149,0.340007456739281
0.162336073480129,-0.013884647923254,0.338556794883512
0.165716920336901,-0.00824375304491687,0.339677593718719
0.165208927351501,-0.00804470140630573,0.338462556109308
0.161155002896543,-0.0202982109160547,0.34260821670914
0.153904615180259,-0.0327030417944286,0.340512272154946
0.1438098370153,-0.0393078456971781,0.326927519727779
0.13122230722324,-0.0460020865100729,0.308446700956554
0.116490273796722,-0.0535095278486746,0.286490075442119
0.0999555706193925,-0.0624048920725178,0.262316033311303
0.0819511981492518,-0.0749699912747162,0.23887238757322
0.0627989763549994,-0.0873462088323022,0.212944161542301
0.0428074017641214,-0.10101936455958,0.186634168087822
0.0222699083632624,-0.115525414930227,0.160065231656752
0.00146326648709449,-0.130425769240656,0.133352302214845
-0.0193537446890717,-0.145334101081428,0.106626611703285
-0.039941371096162,-0.159920798962918,0.0800380567705941
-0.0600797364267443,-0.17391009179713,0.0537506189436414
-0.0795694348063731,-0.187075045790478,0.027936176177732
-0.0982318943808821,-0.199232326843638,0.0027685380818734
-0.115909554440823,-0.210237632532076,-0.0215814763495706
-0.132465825779634,-0.219981659701022,-0.0449499918582466
-0.147784870068579,-0.227074514877611,-0.0684952252595468
-0.161771216134226,-0.234206287366705,-0.0893361449017473
-0.174349210967168,-0.239927874299382,-0.108770547634954
-0.185462334681117,-0.244235733021819,-0.126688936340415
-0.195072391387209,-0.247010487493014,-0.143134295281405
-0.20315858654588,-0.248576530508613,-0.157740642583147
-0.209716513168855,-0.249603945960234,-0.169829080377477
-0.214757058566308,-0.249007260582673,-0.180506856549943
-0.218305246103447,-0.24782760154429,-0.188782890662603
-0.220399029287787,-0.243801293343172,-0.196996765232402
-0.221088050011831,-0.241046048741546,-0.201130051282115
-0.220432375001498,-0.240270626103265,-0.200594123899732
-0.218501224041915,-0.240448174838597,-0.196554273245233
-0.215371700891844,-0.240713799600588,-0.1900296021831
-0.211127538667898,-0.242992680699923,-0.179262396635874
-0.205857870105353,-0.243183320631383,-0.168532419579323
-0.199656031677581,-0.24095401539713,-0.158358047958032
-0.192618410424485,-0.237073491231663,-0.148163329617308
-0.184843340934859,-0.232008867679573,-0.137677814190145
-0.176430058945414,-0.225828693446153,-0.127031424444676
-0.167477717375115,-0.218680743445323,-0.116274691304907
-0.158084469404905,-0.210696280444932,-0.105472658364879
-0.148346622379959,-0.201994561104959,-0.0946986836549584
-0.138357865504234,-0.192686929566595,-0.084028801441873
-0.128208573312242,-0.183129232400797,-0.0732879142236871
-0.117985186159059,-0.172908731787479,-0.0630616405306382
-0.107769668198781,-0.16238678447802,-0.0531525519195431
-0.0976390425452724,-0.151659218469395,-0.0436188666211493
-0.087665002675747,-0.14081788914301,-0.0345121162084844
-0.0779135985006412,-0.129950274933918,-0.0258769220673638
-0.0684449949418173,-0.119139024750573,-0.0177509651330616
-0.0593133003708759,-0.108461508190949,-0.0101650925508024
-0.0505664617937014,-0.097497994337582,-0.0036349292498209
-0.0422462232719549,-0.0873413916896069,0.00284894514569711
-0.0343881437422746,-0.0775191316806385,0.00874284419608922
-0.0270216701068139,-0.0680835457904508,0.0140402055768231
-0.020170261246263,-0.0579811929540511,0.0176406704615252
