"","V1","V2","V3","V4","V5"
"1",-0.161040562173005,0.326366549230348,-53.3373573640242,-9.34086878987434,6.0080723520774
"2",0.0594334455076009,0.0264289541080051,-44.9097115094969,-25.1295569245056,21.6537215267756
"3",0.00440170036156412,-0.367357084860857,-50.5042508787148,-24.2322137056901,18.232702535165
"4",-0.112447338641103,0.186028238162669,-47.1365888137741,-14.8692210795345,12.9324080538291
"5",0.0190562869044557,-0.984380490771211,-49.891922911962,-15.1477273269789,11.3439608322465
"6",0.0210345445946231,-0.437349088569505,-47.9314199694222,-22.8715754183412,18.0215127533605
"7",0.106109979310982,-0.792782911806566,-47.8254805554676,-17.8507655613022,13.6130359545832
"8",0.11470008157531,1.65015622470319,-47.4988936614152,-17.4564808099338,13.7681089902033
"9",-0.0434765297224003,0.139925579385948,-53.5212009824561,-13.2388209989093,11.2051183355272
"10",0.0267147566971965,-0.300189998840352,-47.6754971544037,-26.5789246232193,22.2437354005209
"11",-0.0412994840378823,-0.721759773845192,-50.1176678189685,-36.4850915487873,25.9160605862074
"12",0.0272499430177729,0.960128842820099,-40.3103216539161,-17.5260221541634,15.4667245437863
"13",0.0142870563881,-1.5656736302058,-53.3484356878732,-23.5176120309131,19.5150388551045
"14",-0.0463183807894046,-1.17282491194039,-38.2675263727503,-33.0002586217742,26.4659942091688
"15",-0.032255960644973,1.00906208335961,-48.2824405163253,-10.4619927553335,9.23707066471499
"16",-0.027502803372913,0.241372569017276,-47.3107595566099,-20.2564091553512,17.0175681412253
"17",-0.0763687486107094,-0.708205793855547,-52.1368208389073,-24.9871866145937,16.9809631110409
"18",0.0572955437132834,-1.20167152348435,-47.5666994054055,-22.218297815656,19.5269168553401
"19",0.00466947712813338,-1.25079080122751,-51.9772142880279,-31.6657621379191,27.2772479120333
"20",-0.0258618096961113,0.159448869731652,-47.1803057548597,-22.1666539685855,17.1845719420719
"21",-0.019975863425279,-1.33828822859002,-47.4391040099067,-33.3634044005834,26.0569149061996
"22",-0.0444078063496544,-0.242919178682142,-47.388737219765,-13.4630590055011,11.5293347013706
"23",-0.0336072025640738,-0.0984561664456237,-46.2791592891436,-20.6518881408226,17.4187071380914
"24",0.0839842575817341,-0.497555024987993,-43.5021573724685,-17.6230385388773,14.2200524474422
"25",0.0260339400340675,0.476158031377801,-46.8020805936304,-18.6303796840576,13.3332209367841
"26",0.0608829299074531,0.80219682960969,-45.613171980723,-21.4255137588382,18.5794618693575
"27",-0.0465839316440763,-1.0819771525454,-52.1020389372235,-31.8982026212368,22.6792490030174
"28",-0.0604301836043149,-1.22353225407191,-43.7129055883769,-22.3181418680824,18.981088890893
"29",-0.0383752267243593,-0.964484360689708,-54.7262070298299,-25.9811324226258,22.3158184564839
"30",-0.0692827313350559,-0.212076224669138,-50.5836804128024,-22.9305675608125,17.8312091375075
"31",0.0168019996798416,1.29242426516618,-44.668372109368,-19.5421157134043,16.329898049358
"32",0.0386048188077542,0.469678232401572,-45.1020853666504,-13.6314091084322,10.8786968774466
"33",-0.019591386438328,-0.791955612819622,-44.8065955438562,-17.9510531560125,14.5348268554556
"34",-0.0436104964334767,-0.894200330197432,-47.0811858889617,-17.2256288909403,11.9144774843212
"35",-0.0777649715163596,0.274986138283443,-50.667562862511,-34.7744536053831,27.6183656504412
"36",-0.00372065340907568,-0.326561950515293,-47.2758038278119,-20.1203077895036,17.3244163411694
"37",-0.0313203789840329,-0.73466753837121,-51.5899380062636,-26.3767833133547,23.7511207027204
"38",-0.0189495244429512,0.090457304608545,-47.9744120715479,-15.8086149528026,12.8357636456102
"39",0.0315806604062656,-0.0803573828136483,-54.1078234096051,-14.6265121564268,10.9685638168843
"40",-0.00260750010876676,-2.07875011672018,-42.5670394313235,-22.8766444657917,18.2332946216888
"41",-0.0778259127567094,-0.654623045478728,-46.4871223849568,-24.8281759753739,20.2970147920923
"42",0.13687416966041,-0.417891957515393,-44.7186367629287,-31.7899317986544,22.2246395337636
"43",0.0283722625732493,-0.681484225162166,-44.8055492778175,-21.8053965811678,18.7071526820737
"44",0.0232447514557586,-1.66241228738919,-48.4862680752469,-17.2303111313064,15.5090086455982
"45",0.0761494036563525,-0.102796558192194,-46.4677139663176,-33.7972360115554,28.0040935747065
"46",0.0429783118088287,-1.4662457258899,-46.2419495582786,-29.6774130128171,24.3860725768477
"47",-0.101676520138876,0.212124200253432,-49.2249072290564,-9.35773931585113,5.51273655334964
"48",0.0327175542766741,0.00501067010358134,-47.8216222624067,-22.8624393699716,18.2982782768893
"49",-0.0535076027586094,-0.616613819655141,-46.6158189699123,-11.2810929950094,7.35978882280338
"50",0.00954853269827324,-1.35946449933605,-47.3659646922902,-26.1500843265668,21.8084769465206
"51",0.00427973413031655,-0.368132835605307,-49.9138954175667,-10.6272092958796,7.68817105385075
"52",0.0305002566884113,0.693323271383006,-41.4478761357543,-15.7493915441463,13.3759225087658
"53",0.0922026363320342,0.0714540719715066,-41.1909349763891,-23.3516679692609,18.5571699403103
"54",-0.0170425899640108,-0.336519350169587,-49.4964171715828,-30.6714678596197,25.4304694954933
"55",-0.0524572934097163,-0.93913855628485,-47.2932681200611,-10.546250110596,7.8378115572182
"56",0.0439325012496323,0.00614257695033013,-48.9721836976275,-15.7362748304918,10.9549807221048
"57",0.0296217831068096,-0.347904641372702,-43.5916696907837,-15.8140378511104,12.9468481755495
"58",-0.0284351855847394,-0.419721130129666,-43.0231670293526,-22.0753894618841,16.0013417158383
"59",-0.043562488217661,-1.85901164287618,-46.0497576303129,-5.66766788716633,2.43849314203024
"60",-0.0315111043880084,-1.25100812973934,-49.3411673220641,-33.2266135059674,21.7462467168246
"61",0.0223320875220015,-0.670546244275457,-49.156214093282,-21.0182918641359,18.3608957690757
"62",-0.0347036726482708,-1.17641708738469,-50.1024077503539,-20.1832284076647,16.8775402749289
"63",0.0300754452081038,-0.451838068512182,-45.8348180446974,-12.8436697313232,8.04121860616598
"64",0.0575748014522991,-0.415056239311286,-46.9493026794378,-20.3846207202586,14.9286860930783
"65",-0.0147153066574368,-1.51265322870158,-43.0384043556519,-21.1227221091607,14.6359988382121
"66",-0.0102989205976014,-0.077450428754498,-49.9605632409938,-23.1729703620219,19.6644512063574
"67",-0.0852375206111488,1.440996534202,-48.9375506481666,-17.5832712208872,14.5088848444299
"68",0.0397894758216378,-0.078366117512843,-48.4352854199094,-15.0297231606652,13.1449757038174
"69",-0.00150310438591919,-1.17981562743261,-44.181389898972,-22.083888296446,19.8515563047419
"70",0.140903288234068,0.020076880421837,-40.4723503968354,-16.8624548251498,14.2613523086725
"71",0.108178127612392,-0.218552607924409,-47.7305468988032,-12.8559733122977,11.5159814576283
"72",0.0565761518532079,-0.234126091441342,-47.6064863137835,-15.3196041204541,11.2717685149392
"73",0.0805882901477946,-0.643659143448471,-49.1169171282848,-17.3805691890353,14.5863998437443
"74",0.0427016913246089,-0.282955657361312,-49.7012995277054,-22.9425063941712,19.8186262774059
"75",0.00560670121571093,-0.986058009220497,-42.6568343668122,-13.3470076373986,11.1587933596019
"76",-0.0580935664658537,-0.489778761170152,-50.1104076967541,-24.9819219791836,20.5951316790941
"77",-0.121392745609969,-0.381136977086318,-47.8565459662464,-23.7811791228985,17.5248415623537
"78",-0.0575212224219512,-0.289643726220463,-49.6197291874017,-20.8002112385579,18.1072995820917
"79",-0.0332552948644609,0.406330755082206,-48.8683975004424,-15.8424969311878,10.6278319756567
"80",-0.0156104751498801,-0.532116175903027,-45.5772261666781,-21.9912188166585,18.0820998491004
"81",-0.0458096596704696,-0.833962250829393,-49.6716183793201,-11.5688108755164,8.74081362391662
"82",0.0258494066678028,0.0842637298657054,-49.1213574262623,-20.9425513762054,17.3264978544548
"83",0.00801368915569925,0.238701799460489,-49.7119757995091,-29.6185714510037,23.4182830218903
"84",0.0221516923730547,-0.169097336895541,-46.5472896738719,-23.8047497991669,19.6207054818757
"85",-0.000469759763864148,-0.398908705429928,-52.2424957154392,-33.3279525583617,25.5162805746041
"86",-0.0191113209779699,0.171389582471217,-48.9964628654436,-19.0766893656229,16.3885671029129
"87",0.0414802657605523,-0.67126680905135,-48.3752348332632,-13.3593249113634,11.5166266927127
"88",-0.0323042047123134,0.665317694678225,-51.8783659765823,-15.0618258696019,12.2347148820767
"89",0.150615826198923,0.749216350373858,-41.4562572146664,-18.7174273054531,14.7224137325324
"90",-0.00483372917720798,-0.07837945830037,-49.4179639313229,-20.1334157457198,14.8246147980319
"91",0.0792506040946226,-0.0399596580898181,-44.4725210451224,-13.5561573050476,10.3203605848803
"92",0.042498593568646,0.575384682869349,-48.2391758092727,-18.3314513520431,13.071090579696
"93",-0.00528375506814581,-0.497316000508443,-47.5431734383231,-16.7341273269667,13.0716380048935
"94",0.0089853819176524,-0.545018592509309,-47.4814462704338,-29.3487815920758,18.5758325601822
"95",0.110220607502269,0.105404323510832,-45.6206559979088,-18.883227123096,15.9586356000024
"96",0.0494919560788122,0.3910467471844,-37.5662489665423,-13.7521965261377,10.8851410495693
"97",0.0342599065386179,0.344919303674785,-49.9305782388198,-27.1233671561954,21.6298403367067
"98",-0.0590457141476939,1.06728155759798,-47.796031115023,-17.9290025569817,13.9974323276231
"99",0.0124020476926927,-0.244131068097152,-43.6613242351071,-22.2823494939806,17.4154202974425
"100",0.0615851170902196,0.728478954341975,-49.3038919218088,-38.5395160402415,29.3658322077646
"101",0.017988496922053,-0.823076093778497,-45.4162709441795,-24.9829476805676,22.3451488169784
"102",-0.00283430534632414,-0.791655928757532,-47.3025125448023,-37.7822551994313,30.0940456108048
"103",0.0382423017717783,-0.81753079106813,-47.5051096781251,-27.0432663656942,21.0656524726383
"104",-0.0956393531174322,-0.45226498004964,-50.4231473483152,-22.4634488646812,20.160393575102
"105",-0.0829588753284177,0.516497574081205,-47.2421793329003,-29.6647184378725,24.5002985498628
"106",-0.0246206300120003,-0.459966472116427,-43.1276836857276,-30.1182971594962,26.3438484995187
"107",-0.0194044801361457,-1.69111057601008,-46.0757865835233,-26.6816416195283,23.8497745886517
"108",0.0459183487129153,-0.875133681798736,-45.8373046982069,-32.9813270682885,29.3035875960197
"109",0.0325803747559775,-0.221812954025361,-46.0193841033594,-25.6785501447505,22.7379948000948
"110",0.0328046500880338,-0.815522810625394,-43.715625302136,-15.1160974565527,11.3007464591107
"111",0.0231840889255259,-0.349576677810905,-53.6788619801532,-22.3877590283775,17.8676106999433
"112",0.00929983910343191,-1.07953642468894,-46.7029758306695,-10.1737407698608,7.59729255094356
"113",0.0216828364577784,0.8025503123367,-46.8329889422685,-23.2371232795127,19.8774271186413
"114",0.0181576688439546,-0.175295763952582,-51.0088414869305,-12.961695585428,11.314221345358
"115",0.0429805917893619,-0.221842267258934,-41.7055517685587,-16.6652551847193,14.073879045749
"116",-0.044249265520035,-0.105211944614144,-47.6870816232125,-11.2177592812654,7.96981657224961
"117",-0.0390503451314434,-0.815497515492871,-47.6701676447678,-22.7992056363109,17.3373321496005
"118",-0.0367083027619172,-0.0303353097271946,-48.5073604462489,-23.4748809558981,18.9459093079989
"119",-0.0236526375263073,-0.769236221573321,-49.8420838456754,-9.54087385848582,6.12424152460898
"120",-0.248247585500614,0.741682759172187,-52.8303894547438,-28.7124819584759,21.2687131475667
"121",-1.66955024459204e-05,-1.28310823688253,-48.4761530624995,-28.7932764900314,24.5607813323059
