"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0.712580387142821,0.827002211760092,1.07836327746205,0.753521177666184,0.0819970619225532,-0.642025947984122,15.3265103556935,-0.17513730969825,-0.0549198571453256,7.12749081475531,0.310863850066745,0,-8.15389344449957
"2",-0.00780052064492346,0.0171036221855226,-0.223269166903484,-1.32565190628167,0.0128255509125549,-0.179324636106291,0.205084707024448,-0.0268393697240126,0.0985713024295219,-1.57043517800788,-0.00421907968914691,0,2.3101994047547
"3",-0.0129288532775037,-0.00118758072415519,0.0109165655579176,0.602692823711994,-0.000414799740471324,-0.00185087109067856,0.129528909433814,0.000203547332437368,-0.00532579616071626,0.213456873958238,0.000851567417646189,0,-0.086134307564439
"4",-7.23918495042507,0.817303895900481,0.56005112301969,-15.2350234336938,0.133626020075727,1.17377562484419,-14.5245555478181,0.00525340873453658,1.48384761866649,48.0380487771913,0.00168389533925523,0,-21.7196450017459
"5",-0.039519517676447,0.0477173061726925,-0.315689705307334,3.54426475756724,-0.050000597243098,-0.372943459439375,-5.74751361082764,0.0318957507173368,-0.241183888671066,0.0629952351150773,-0.0306029641051382,0,2.09000180512374
"6",-0.00534151585108188,-0.00046371259453194,-0.000806856009286054,0.931032244736184,0.000745987807288664,-0.00157711776163965,0.381521478749668,-3.21016362657853e-05,0.00420003313473211,0.240440400291995,-0.000285040520489387,0,-0.575700237997708
"7",-2.54151702138306,0.839697117735645,-0.196243015221166,-21.5583502676983,0.120248890451794,0.648660670517685,-10.6815439842989,0.0295425400387875,1.20118452315144,49.3421955671661,-0.0443279967440041,0,-21.1481990830874
"8",0.130819754555996,0.0324699209218094,-0.240370067812119,5.94215694586877,-0.0146482629628123,-0.00403236368112667,-6.1901106235233,-0.0103415430438295,-0.107140729266001,-2.7997668099464,-0.00551484104068856,0,3.2107641495753
"9",-0.000882617856219727,-0.000451768174000085,0.00196643579319448,0.933474607235169,0.000621214762153183,-0.000186302308684592,0.350375771571118,-2.93556388428588e-06,0.00105319090101052,0.243589861037352,-0.000195913755053966,0,-0.548929071955239
"10",-36.8875414464143,0.841663503196853,1.06949043269934,-15.472922772772,0.0468947439058559,0.117058587217912,-21.0228658552938,0.0942536119562244,0.953196660167327,50.4806076779501,-0.032913918976778,0,-19.438085679546
"11",-0.00300714437867859,0.0379767695216039,0.0312266676845895,-0.495445741345426,-0.0180279371296291,-0.0993144707326644,-0.0764349003321309,-0.00512204496780917,-0.293548951562329,0.583508702849488,-0.0149003951042544,0,0.564576038780022
"12",-0.00701564085918521,-0.00033589319338254,0.00507626066933458,0.941981587082818,0.000303273051630368,-0.00426384713701138,0.363253991958979,0.000317309574766973,0.00550723703174036,0.228351035146269,-0.000294626238443315,0,-0.55634151045657
"13",-13.7389390624552,1.02930699288824,1.49335630547289,11.316968343271,0.0809514687530913,0.154004425958969,-27.4993262791121,-0.120642557194605,0.5322286614119,11.0764041709227,-0.0185840186322174,0,3.94497814812398
"14",2.95945891544578,0.0201503334159195,0.248451208277324,4.37492373099054,-0.0182744176808709,-0.216495813805616,-2.48479631845875,-0.011219878108521,-0.040443327151167,2.61518198995818,0.01568685660864,0,-3.58965168369271
"15",-0.0458169738475053,-0.000430714302370883,0.000979289485652445,0.835850214406692,-0.000132967020458964,-0.00745645874350435,0.178660160548955,0.00107764332936242,0.00667612850365236,0.392678285212128,-0.000617746288067813,0,-0.444801867780785
"16",2.57108136940079,0.856932860516867,-0.216502577743654,-20.654607313202,0.164614902705438,-0.563942553500347,-2.02001149820955,-0.0555141390701329,1.19693001057955,22.5847633882456,-0.0329620736102004,0,-9.8611511711931
"17",-0.200586210364025,0.0148423512298329,-0.0797910739259749,0.473448277488632,-0.00458325375671526,-0.0194399270913498,-3.29888127865742,-0.00131819263224944,-0.172005882566363,3.12118515071814,-0.00457811669456642,0,0.638660424623322
"18",0.0054490687902025,0.000176007325189087,-0.00203774433340708,0.811214606239371,-5.75629918092916e-05,-0.00330372847185209,0.1698400521876,-3.03720249014312e-05,-0.000878552890115578,0.31565579659861,-0.000217992241396014,0,-0.332339575921055
"19",-5.24638410962063,0.875776701607285,0.188143490429024,-9.36891214604545,0.158250630710985,0.645436461320354,-12.316422924846,-0.0485684760861961,1.85933638788456,39.4179097449952,-0.00923833097633343,0,-20.0754100581711
"20",0.166858959444682,0.0359454512798067,-0.0687030457837575,4.02711036552246,-0.0269040594386161,-0.0759982688647017,-4.66667303199706,0.00464216181849799,-0.238564052668887,-0.275745982534906,-0.0131574644489399,0,1.096065988409
"21",-0.0200592970349098,-0.000532812291648817,-0.000814153579250596,0.885320198235,0.000714987517293601,-0.00569902501132352,0.331764800228047,0.000280954024376756,0.00622619776197273,0.288108542258111,-0.000561939431744619,0,-0.534543797960252
