"beta","beta.l90","beta.u90"
-2.02072226070868,-6.04825422527839,2.00680970386103
-1.6899582472081,-5.61951743250739,2.23960093809119
-2.38146381900653,-6.12062595869962,1.35769832068655
-2.45124111951666,-5.97710852407955,1.07462628504623
-2.46678483854047,-6.13902629521671,1.20545661813576
-2.52080270484743,-6.25800702623089,1.21640161653603
-2.4672678191674,-6.27526861635183,1.34073297801703
-1.72196768638371,-5.70177339966893,2.25783802690151
-2.58139565734582,-6.22612731602538,1.06333600133374
-1.32649820019147,-5.40266047470236,2.74966407431942
-1.78352124907765,-5.69655891793422,2.12951641977892
-1.49805314278693,-4.99610658640781,2.00000030083394
-2.47934535817595,-6.24956024758305,1.29086953123114
-2.15478445115776,-6.36631259701529,2.05674369469977
-3.13521370541766,-7.85694392799321,1.58651651715788
-3.80839603060562,-8.73202279786521,1.11523073665396
-3.37642961207664,-8.43118127262238,1.6783220484691
-4.10116434750235,-9.9389866429049,1.73665794790021
-4.97230096671636,-11.1568754302543,1.21227349682154
-4.59948651353421,-10.5725425106872,1.37356948361882
-3.53395819986705,-10.0491842864448,2.98126788671072
-5.64871948837865,-12.6471915895394,1.34975261278207
-3.69461216447064,-10.2333147159316,2.84409038699029
-2.70865281243906,-9.43429258880028,4.01698696392216
-3.9978255842743,-11.0080852898084,3.01243412125981
-5.74709296715758,-13.6019936584318,2.10780772411664
-3.87191073626829,-11.861290845897,4.11746937336046
-4.44537557891266,-12.4830634936009,3.59231233577553
-6.92357995272244,-15.7366535817582,1.88949367631334
-4.67310515334053,-13.9359975659988,4.58978725931777
-4.15368414353946,-13.1132220436972,4.8058537566183
-4.75568248258362,-13.6425195605163,4.13115459534906
0.125243837077787,-9.65321420872955,9.90370188288513
-2.08872236350777,-11.5184852405856,7.34104051357003
0.238087316123809,-9.64530826763215,10.1214828998798
-4.66744966424093,-14.6990030241055,5.36410369562364
-5.15143489265495,-14.7943347268372,4.49146494152732
-5.3474507387655,-18.1902384593385,7.49533698180747
-8.18886538888764,-19.5187956830945,3.14106490531922
0.288931710881389,-10.9178953601223,11.4957587818851
-2.00539519013183,-14.177222273372,10.1664318931084
-5.53798726420696,-18.589007399129,7.51303287071505
-6.26478431106018,-17.7950084616164,5.26543983949604
-7.43625039891791,-20.394059473377,5.52155867554115
-2.22853304572698,-13.4864155679477,9.02934947649374
-4.94436979003449,-15.0829551456061,5.19421556553716
1.60085290250213,-8.94568763399689,12.1473934390012
0.276734220200921,-11.7600358241266,12.3135042645284
-7.18561504595742,-19.800816076574,5.4295859846592
-14.4888572684965,-35.6979687591521,6.7202542221591
-14.3323479537255,-30.9152796230541,2.25058371560313
-12.8807886162,-31.974155404565,6.21257817216497
12.0203721835187,-15.0816262392289,39.1223706062662
-29.4338467877234,-69.9367814270911,11.0690878516442
21.8963879902904,-18.0982670707294,61.8910430513102
28.5393328810703,-6.59338621080724,63.6720519729478
51.1027183523199,-17.0079293687959,119.213366073436
49.9823118449392,4.94039199231713,95.0242316975612
103.829015946436,5.44063205803285,202.21739983484
91.9316862986826,49.2885801201351,134.57479247723
-35.7297067236975,-73.5709353096469,2.11152186225196
-68.1273243083043,-149.387354245232,13.1327056286236
-45.2670210043787,-92.2594491540372,1.72540714527974
-19.1880541798894,-85.7560763578203,47.3799679980415
-37.8270543336035,-119.332689169253,43.678580502046
0.343723940281068,-58.8277705513487,59.5152184319108
-27.6883794124743,-75.5669382838221,20.1901794588735
17.9449773643594,-22.8567505147333,58.746705243452
-36.1338001227058,-132.736737893764,60.4691376483528
24.9323765857131,-44.7126518896951,94.5774050611213
-4.60260311854311,-46.2036454536662,36.99843921658
14.8528468311429,-52.9095717490272,82.6152654113129
4.58052043935713,-70.0889640267537,79.250004905468
-50.9922797605137,-73.973611777543,-28.0109477434845
-36.140414733208,-73.8688404017639,1.58801093534795
56.9034236369908,22.048067702644,91.7587795713377
33.586539119148,-8.21715543199159,75.3902336702877
33.9147152045252,3.59818317931879,64.2312472297316
22.8242189994526,2.03569231908994,43.6127456798152
9.04495085570943,-21.5615024277648,39.6514041391837
5.83761866776159,-43.6042055897434,55.2794429252666
-13.5329154008437,-49.7819991363766,22.7161683346892
6.98241461163068,-16.1815072322889,30.1463364555503
-50.7002144525114,-66.1978756133064,-35.2025532917163
-36.008206296003,-58.8952794893561,-13.1211331026499
0.385467578773468,-48.3290545584306,49.0999897159775
17.4152803994256,-33.1413523822778,67.9719131811291
-2.2055952736975,-22.0340133564707,17.6228228090757
-24.1083515725467,-65.4147983449347,17.1980951998412
6.14960523548698,-33.6587889956566,45.9579994666306
-2.83614225455946,-32.6157043443991,26.9434198352802
-13.53575258853,-57.6070264183499,30.53552124129
14.8037523376897,-11.0212862839202,40.6287909592996
18.130246281095,-0.328906729157822,36.5893992913479
54.7515792592665,20.1584995941342,89.3446589243987
-7.76228034859712,-34.1233545431373,18.598793845943
-26.3615513240925,-56.9232418682385,4.2001392200534
-15.0094971506533,-32.7491147287421,2.73012042743548
-2.48583869251661,-14.9431566422991,9.97147925726584
7.38952322495263,-29.0515436675221,43.8305901174274
