"beta","beta.l90","beta.u90"
1.85345809323955,-2.79476959150066,6.50168577797976
1.66482393064326,-3.55367137335195,6.88331923463848
0.517030488545448,-4.80884514074594,5.84290611783684
0.687456197972526,-4.7880146124194,6.16292700836445
0.938553776082821,-4.54262702483474,6.41973457700038
0.96478468013996,-3.87484509211566,5.80441445239558
0.0395351381465175,-5.5201688670486,5.59923914334163
1.53906521755746,-3.64384857046931,6.72197900558422
0.917676718708428,-4.41932972815473,6.25468316557159
0.736154019403533,-4.997794142232,6.47010218103907
1.07852562794699,-4.75125068616534,6.90830194205932
1.59557640876638,-3.72402730248659,6.91518012001935
1.02774145759294,-5.03046356454691,7.0859464797328
1.73415082741484,-4.91060601731244,8.37890767214212
0.98091348202527,-5.25326116197204,7.21508812602258
0.594195878891852,-7.02117023058688,8.20956198837058
0.874489240041298,-6.10116189602573,7.85014037610833
-0.124087684951909,-6.98126361187732,6.7330882419735
0.922296885706618,-7.28439337977976,9.128987151193
1.43801772522407,-6.87198465421144,9.74802010465959
-0.296377538369038,-7.9046162841966,7.31186120745853
3.07033033001114,-4.61958149366962,10.7602421536919
2.91268039631355,-5.58602869536454,11.4113894879916
0.770997049254353,-9.16882411461679,10.7108182131255
2.00665669437847,-8.94249727320712,12.9558106619641
2.74516633744344,-8.81061521348277,14.3009478883697
1.7235946870597,-10.4792357773402,13.9264251514595
5.07160950589436,-7.823137377144,17.9663563889327
5.92307776733402,-8.29010966874769,20.1362652034157
2.50282107650211,-10.3925407739567,15.3981829269609
7.28954641992657,-5.30143063041972,19.8805234702729
2.3337351055332,-11.1568317040868,15.8243019151532
5.01919823749258,-8.94336071268502,18.9817571876702
4.398927401149,-10.7498412882776,19.5476960905756
8.98101304917889,-4.14505679667633,22.1070828950341
5.77749752167046,-7.10040555163125,18.6554005949722
10.0016883415108,-7.36344325290896,27.3668199359306
4.29784849266638,-12.9157126835853,21.5114096689181
3.77254033072065,-14.7104219614315,22.2555026228728
-5.41135677476227,-29.3441829483732,18.5214693988486
-1.6555575311287,-26.7153822652051,23.4042672029477
-17.0684494036136,-45.139127765372,11.0022289581448
-11.5289961920862,-41.7409351889474,18.682942804775
-4.90312105860125,-31.6186142510767,21.8123721338742
-8.57673268640773,-43.466946058348,26.3134806855325
-17.5739140695618,-52.4540433111339,17.3062151720102
-10.9685137506553,-41.9866290505527,20.0496015492421
-1.84737147730756,-39.083179637973,35.3884366833579
-3.44847507194899,-40.2735740605796,33.3766239166816
23.3577903193689,-11.2223351652683,57.9379158040061
-27.4012535897909,-60.2215538891038,5.41904670952203
6.68490061480486,-24.5131066043421,37.8829078339518
-5.04968810014883,-45.1126856572495,35.0133094569519
34.3106026600869,-35.3929047724162,104.01411009259
-39.7753583533937,-77.5763646378031,-1.97435206898426
-6.42062765058277,-65.3302855966474,52.4890302954818
-21.8141390534906,-72.6191255261873,28.9908474192062
25.0065529911273,-44.2250062465111,94.2381122287656
-6.70351897805469,-66.6862718173552,53.2792338612458
-39.4194597112371,-119.072541916632,40.2336224941575
1.49962854216111,-73.844763638782,76.8440207231042
19.0638335381229,-43.1750010703305,81.3026681465764
-0.451626855864001,-34.9502450526187,34.0469913408907
-44.3054059494374,-118.578894607415,29.9680827085399
13.077435535464,-42.3014476616,68.4563187325279
24.1861322408178,-29.9529307857483,78.3251952673839
53.8934554434821,8.33791875456381,99.4489921324004
36.4837415949125,-21.8166613779087,94.7841445677337
-6.53591393523468,-75.876232434919,62.8044045644497
16.3663813170719,-39.3455699485728,72.0783325827166
50.6539435052367,-10.9864741028092,112.294361113283
36.2826757118802,-31.0163904313912,103.581741855152
-7.26918024760329,-72.8635406125551,58.3251801173485
41.6543659753403,3.14898829742049,80.1597436532601
18.1623691835399,-44.0060118154668,80.3307501825467
37.2160262987528,-2.05227029938984,76.4843228968955
55.2991389378172,13.2701990539514,97.3280788216829
30.9824989286784,-9.02000975491445,70.9850076122712
34.3656368612999,-18.2790966934932,87.0103704160931
15.4856325850496,-22.9309677067693,53.9022328768685
-18.9856123240045,-64.2737804671772,26.3025558191682
-45.0456841997802,-87.4993188609312,-2.59204953862914
-31.324504240418,-91.4523654180731,28.803356937237
-91.6427349433487,-143.561901913603,-39.7235679730946
-33.2668014273861,-68.8408726001828,2.30726974541059
-46.8435854906123,-90.0414401065067,-3.64573087471781
-6.31238303781975,-52.3527805012056,39.7280144255661
10.6554964371554,-29.9177484481842,51.2287413224951
27.9707286198454,-34.4392204879243,90.3806777276151
-28.0380873486728,-81.4826736142098,25.4064989168642
42.8394219687856,-27.2560550767316,112.934899014303
31.9855011383754,-8.767796835621,72.7387991123718
-18.0837640175515,-58.7120184781838,22.5444904430808
-30.8885684136182,-106.56513657226,44.7879997450239
2.50221985244841,-53.2197144119415,58.2241541168384
-27.7218252024687,-68.5586046187536,13.1149542138162
-43.9939021646195,-80.4377871061468,-7.5500172230922
9.74160098332246,-42.1531914226123,61.6363933892572
19.484119523758,-46.1573861835295,85.1256252310455
57.8425443206219,-17.9675294246008,133.652618065845
