"","V1","V2","V3","V4","V5","V6"
"1",-0.183015746821,-0.403930550586234,0.0378990569442346,2.7864114166631,1.84931043257876,3.72351240074745
"2",-1.27489927392207,-2.2655374294108,-0.284261118433331,1.28643833740379,-0.81276870504559,3.38564537985318
"3",-0.448795712735933,-1.96303861106371,1.06544718559184,1.64268982201773,-3.32893734623331,6.61431699026876
"4",-1.73507368898404,-3.28729766036257,-0.182849717605519,1.86527764562376,0.139301228005384,3.59125406324214
"5",1.04504609303609,-0.0709781372191025,2.16107032329128,3.87590873922783,1.61218068324204,6.13963679521362
"6",-0.802420583660336,-1.40937331542928,-0.195467851891396,4.67175354991094,2.36206054451297,6.98144655530891
"7",-0.568320586872909,-1.01698391657335,-0.119657257172473,2.57808724926643,0.00486515115250663,5.15130934738035
