"blj","blj.l90","blj.u90"
0.824349951207545,0.451452262352926,1.19724764006216
0.326005000305706,0.0112678810744265,0.640742119536986
0.00659905917730953,-0.302651756332467,0.315849874687086
0.768496271372556,0.392799706780369,1.14419283596474
-0.246499627822748,-0.559674228712705,0.0666749730672095
-0.858132612516049,-1.15531697229363,-0.560948252738464
-0.155715315701126,-0.440154113736623,0.128723482334371
0.173118198515235,-0.101679484636285,0.447915881666755
-0.343218424412619,-0.57802412688004,-0.108412721945198
0.573758491602758,0.34224651386396,0.805270469341557
0.569736764178563,0.317685188559973,0.821788339797152
0.342500191486166,0.169636831619123,0.51536355135321
-0.0949830671440792,-0.283736263988854,0.0937701297006958
0.0394072911886231,-0.102625514332029,0.181440096709275
-0.0413887307758143,-0.174198955508693,0.0914214939570641
-0.031370178670911,-0.15988353979014,0.0971431824483183
-0.198876494575228,-0.324136367711102,-0.0736166214393536
-0.285646805259334,-0.413918321925399,-0.157375288593269
-0.213553636159478,-0.349090927993277,-0.0780163443256797
-0.237995409420584,-0.344554407628551,-0.131436411212616
-0.211259471497355,-0.311448602364779,-0.111070340629931
-0.177097434565433,-0.26848723986088,-0.0857076292699868
-0.218824775136816,-0.314431759826878,-0.123217790446754
-0.208341045478557,-0.324699443123715,-0.091982647833399
-0.198474186788417,-0.309229687184442,-0.0877186863923922
-0.121073092550059,-0.228046241923702,-0.0140999431764159
-0.183041849182366,-0.29262000587689,-0.073463692487841
-0.206887839115639,-0.307676250795994,-0.106099427435284
-0.216227242631585,-0.317391939421127,-0.115062545842043
-0.289029950468787,-0.386730178178559,-0.191329722759016
-0.258125318139861,-0.347636806933043,-0.168613829346679
-0.21251070280986,-0.298212321766178,-0.126809083853543
-0.229137265509307,-0.310159034035297,-0.148115496983317
-0.219998037513142,-0.301707672170115,-0.138288402856169
-0.216247240921166,-0.298327076110711,-0.13416740573162
-0.215117763620113,-0.298230298753938,-0.132005228486289
-0.192472592378649,-0.274128157717774,-0.110817027039524
-0.182592861526987,-0.262321202672311,-0.102864520381663
-0.199050446998439,-0.277061906313665,-0.121038987683213
-0.18379259806297,-0.261534727527591,-0.10605046859835
-0.178471785721942,-0.252790997270221,-0.104152574173662
-0.191365689068377,-0.264415809458046,-0.118315568678708
-0.166746324123546,-0.238092892959301,-0.0953997552877906
-0.164988664183672,-0.233192411027299,-0.0967849173400459
-0.169823836479567,-0.23626443522757,-0.103383237731565
-0.167431833316951,-0.232020334623144,-0.102843332010759
-0.165981559527191,-0.228980046398149,-0.102983072656233
-0.15576424706311,-0.218000724733022,-0.0935277693931979
-0.146097055049318,-0.207187284373487,-0.085006825725149
-0.139796764127735,-0.199460783270921,-0.0801327449845497
-0.136905451261141,-0.195673031297359,-0.0781378712249224
-0.133546401714112,-0.191125156798879,-0.0759676466293444
-0.129474833924462,-0.185801547410271,-0.0731481204386527
-0.130411769582288,-0.185224818660051,-0.0755987205045239
-0.125111689471676,-0.178406593280371,-0.0718167856629811
-0.121032727041614,-0.173008499297162,-0.0690569547860665
-0.119731008339331,-0.170506695169195,-0.0689553215094662
-0.11768054331442,-0.167078080151318,-0.0682830064775218
-0.11347840182999,-0.161951410528617,-0.0650053931313618
-0.110876931914649,-0.159730631088572,-0.0620232327407258
-0.108308765250581,-0.154719736707219,-0.0618977937939429
-0.104713164703365,-0.151537568018591,-0.0578887613881378
-0.10416055268512,-0.148691525269104,-0.0596295801011358
-0.101632832481814,-0.146627253514902,-0.0566384114487256
-0.0978932408951273,-0.142189307070614,-0.0535971747196407
-0.0977186030375058,-0.141053330899383,-0.054383875175629
-0.0943493950209676,-0.136879721309617,-0.0518190687323185
-0.092257239718192,-0.133965370096703,-0.0505491093396807
-0.0918259901547221,-0.132653386147088,-0.0509985941623561
-0.0901799103873956,-0.130221575563854,-0.0501382452109371
-0.0888424155853498,-0.128156155235729,-0.0495286759349704
-0.0876257064265362,-0.126214940287128,-0.0490364725659447
-0.0856108444881715,-0.123556124648826,-0.0476655643275167
-0.0839138848558713,-0.12119124962871,-0.0466365200830327
-0.0827719146016486,-0.119406985906174,-0.0461368432971231
-0.0811668290408454,-0.117242870261536,-0.0450907878201548
-0.0797712202737462,-0.115264123624322,-0.04427831692317
-0.0790305895757524,-0.11393073082581,-0.044130448325695
-0.0775185911177619,-0.111859829322499,-0.0431773529130249
-0.0763559027032149,-0.110118659953311,-0.0425931454531193
-0.075287122524588,-0.108515382134426,-0.0420588629147504
-0.0741617045667841,-0.106853115150428,-0.0414702939831405
-0.0730871988676963,-0.105258841728035,-0.0409155560073572
-0.0719730639983875,-0.103649854531064,-0.0402962734657111
-0.0709380093156714,-0.102106174976337,-0.0397698436550061
-0.069820229207676,-0.100492993742877,-0.0391474646724753
-0.0688870084185905,-0.0990832938419192,-0.0386907229952617
-0.0679325684942847,-0.0976614806041881,-0.0382036563843812
-0.0667838740418742,-0.0960704894541384,-0.03749725862961
-0.0659159451533962,-0.0947552076129674,-0.0370766826938249
-0.0648481988765144,-0.093243447882931,-0.0364529498700977
-0.0637834021311162,-0.0917466309357868,-0.0358201733264457
-0.0629163116957809,-0.0904480605286929,-0.035384562862869
-0.0620163858332853,-0.0891185845095436,-0.0349141871570269
-0.0610920595282579,-0.0877805465702109,-0.0344035724863049
-0.060232361246921,-0.0865068325333901,-0.033957889960452
-0.0593120130324795,-0.0851789820757096,-0.0334450439892493
-0.058357129343063,-0.0838261535650191,-0.0328881051211069
-0.0575165257148973,-0.0825881394875791,-0.0324449119422156
-0.0566282250649192,-0.0813147721677005,-0.0319416779621379
-0.0557278945928445,-0.0800361376974247,-0.0314196514882644
-0.0549383742300146,-0.0788667785958219,-0.0310099698642073
-0.0540589555650031,-0.0776171094335228,-0.0305008016964834
-0.0532136788084378,-0.0764044002947004,-0.0300229573221752
-0.052413280945066,-0.07524163738088,-0.0295849245092519
-0.0515880711331118,-0.074061054744619,-0.0291150875216046
-0.0507886251859622,-0.0729100363622667,-0.0286672140096577
-0.0499976899401003,-0.0717726762298318,-0.0282227036503687
-0.0492076357094507,-0.0706406752811947,-0.0277745961377068
-0.0484313287118049,-0.0695256093725203,-0.0273370480510896
-0.0476809156131492,-0.0684420136008397,-0.0269198176254587
-0.0469352669911096,-0.0673688784925309,-0.0265016554896883
-0.0461867129263384,-0.0662978507754857,-0.0260755750771911
-0.0454644884779204,-0.0652579678559892,-0.0256710090998516
-0.0447342871027894,-0.0642145626916404,-0.0252540115139384
-0.0440147136980325,-0.063186101541913,-0.024843325854152
-0.0433167181395892,-0.0621843534284547,-0.0244490828507237
-0.0426298219199475,-0.0611973795677559,-0.0240622642721391
-0.0419508534677471,-0.0602233135267171,-0.0236783934087771
-0.0412836555035738,-0.0592655874180911,-0.0233017235890566
-0.040626119707618,-0.0583212050539871,-0.0229310343612489
