"","V1","V2","V3","V4","V5"
"1",0.00503894209246657,-1.4009689185716,-447.927160329627,-10.9327586084919,7.53937532852183
"2",-0.0916516442462982,0.0675998131065633,-448.00265489437,-21.6250617124891,15.9170570758361
"3",-0.0187657988298857,-1.91997883141358,-452.682651247319,0.970128064550545,-4.50382489611011
"4",0.00309352766119109,-2.04997848880303,-446.681923648777,4.54165606541748,-9.19456059886741
"5",-0.225298801408402,-0.177972180176288,-457.254559922944,-41.4901166511762,27.2934320754567
"6",-0.025389965766486,-1.42710714030927,-466.980454365792,-11.0032280898048,3.95009697100375
"7",-0.0372758975263829,-1.18868374415549,-437.465178063559,-18.4783633021771,8.20643712484367
"8",0.0530611467049528,-0.000449066543543794,-458.042611257987,22.4714735049592,-28.1023993100538
"9",0.106764379012545,-0.790617458955804,-452.547400588803,-7.23324602730127,2.97784346858977
"10",-0.0596818935950583,-1.48323348806766,-443.732018981976,-30.5241422734377,16.7928083954318
"11",-0.0476786210307262,-0.5044909183774,-452.264137215386,-41.2353656675066,32.3858727503222
"12",-0.00519010599694556,-0.00855112573567303,-447.611819489777,-15.7348428323762,10.6623398462112
"13",0.0111968489177657,-2.59359751056199,-449.804945526295,-20.3945627394128,13.6312855587344
"14",-0.0992151696348437,-1.15918548619467,-455.398455652658,3.61178607172304,-6.02692245540389
"15",-0.0595770588216581,-1.11804175619711,-447.051195688787,-0.716727340779222,-6.80952296346459
"16",0.0310727498418209,-1.98920323853946,-441.156661820526,-34.8623894548297,27.4233849115237
"17",0.12470465607605,-0.6647975158821,-456.994515967214,7.12521154131266,-11.6071804739096
"18",0.0173267144245206,-1.33698590543995,-456.509255067162,-13.336570997902,8.92828541978954
"19",0.123056360084605,-1.84546101674116,-453.654331858343,1.90047966198209,-7.87340444199366
"20",-0.110441866586847,-2.01141417777978,-443.199046318421,-15.2973095690297,9.52991796152381
"21",-0.00453959742605755,0.0961282751868381,-453.1288066552,-18.5924726470261,13.7698981015355
"22",0.0407947508665633,-0.247519190013611,-454.662053196478,-25.4420293637311,21.409280319724
"23",0.00676500436168922,-2.41890236742572,-467.736339107348,-7.92377629654059,0.789405010838356
"24",-0.0151671095729283,0.327384556661541,-465.481882090897,-23.4868133800441,16.4235460507125
"25",0.141665097223628,-0.553680782211884,-450.508141048214,-25.088223236225,16.0903938809967
"26",-0.0712887263520188,-0.803252503061506,-453.32812599593,-9.06265464450118,-2.92346912364775
"27",-0.0663238846780284,-2.00352935104761,-448.083354745912,-12.2174489735095,8.52850748347522
