"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",-0.0163794113783175,0.0163794113783175,-1.30677714830287,-0.39454928233633,-0.0362993347035086,0.0188082144959078,-4.27076920867465,0.034256065939589,-0.191359963934911,0.728288358856834,-0.05021785455372,0.339596869578556,-0.239651102180888
"2",0.00171058856446767,-0.00171058856446767,0.336855475049491,0.0524021081410898,0.0254181687377401,0.017692943156355,0.220227721669581,0.0117355725467043,0.0171368418456026,-0.20519270022832,-0.00414201187788125,0.0788454474490474,0.368235735170079
"3",-0.000366579553082712,0.000366579553082712,-0.110238040050396,-0.0116392940469586,0.00242552917615155,-0.0126023028948734,-0.0843573118679557,0.00251436424062742,0.0143086491916199,0.00594878677857741,-0.000499744008215645,-0.0187347781176046,0.0164051795099207
"4",-0.0294924072447683,0.0294924072447683,-0.959141684312552,-4.98909727385296,0.0276843694114227,0.133850590898723,-0.0320602403109624,0.0424524843733687,0.876717550426128,-0.470246025918689,0.0766801068119577,0.857319979848575,1.62628625243374
"5",0.00275672530931198,-0.00275672530931198,0.344023030910204,0.485448521320654,0.0236797452499791,0.0515999870293981,0.0480421473182873,0.00466794984551395,-0.0268791720278144,0.143535210001726,0.00600313615451944,0.0681730782165055,0.00245469057658923
"6",0.000344464459638619,-0.000344464459638619,-0.106821824770434,0.0532387656126821,0.00139749847040147,0.00875989396806544,-0.335909396349129,0.00382071623018728,0.00617596997791605,-0.0509990749542816,0.000752265523889059,-0.0447200270577344,0.00136972192937528
"7",-0.0356608850770859,0.0356608850770859,-2.20129074946673,-1.51867242738115,0.027655978471222,0.333932432363057,-2.18645397869509,0.0442663153333069,0.0560509425152999,0.159511619222737,0.0707158740852492,0.57232837890734,6.14856755910249
"8",0.00338567194362799,-0.00338567194362799,0.542097316609753,0.199663932545917,0.0202237390937871,-0.0209740611867133,0.292666896201908,0.00704211236547009,0.0382677239453403,0.1403113275354,-0.00130513522708472,-0.0930057980814702,-0.19812374744057
"9",6.21824746979532e-05,-6.21824746979532e-05,-0.0379652681319267,0.00468270539640066,0.00110958819511724,0.00494419781158885,0.16483010463692,-0.000164992724873772,0.00427004538349777,-0.128759669767852,7.23073771730867e-05,-0.00364618743533292,-0.021377459139326
"10",-0.0245465316583019,0.0245465316583019,-0.247452726238911,-18.154078626983,0.0498898962453821,0.0149418177674956,-1.64888346521567,0.0599000343293818,0.519019888752896,0.00200103769121476,0.0833038974770936,0.659731717047021,1.9274576367376
"11",0.00375408835316517,-0.00375408835316517,0.483427670640332,2.77235738053157,0.0156033732408193,0.304628169388896,0.0633607648409099,0.00282191550148244,-0.0262786889053048,-0.0367095900623395,0.000549581489130024,-0.0153853765396329,0.201285778722994
"12",-8.41494793041796e-05,8.41494793041796e-05,-0.0888830530977547,-0.0737888472539941,9.46923058063876e-06,-0.00428750280226484,-0.128817137353861,0.00188135882315524,0.0028530161332439,0.12023555241088,0.00316038470712007,0.0166203634701551,-0.160723530582356
"13",-0.0153719064354568,0.0153719064354568,-1.68950703251724,-6.4938396408767,0.0354469958976283,-0.152425890401888,-0.105179000802042,0.0578358320646505,0.0481738277126932,1.75873959389232,0.0290626809634539,0.13475916407115,2.54267910120421
"14",0.00200465688996116,-0.00200465688996116,0.37455712092007,1.04927740306022,-0.00963549824865786,0.102465877626196,-0.0108179395431174,0.0121891472605375,-0.176146891099878,0.6427948405699,-0.000240723741695993,-0.148709337896404,-0.149176254316264
"15",0.000199157841565863,-0.000199157841565863,-0.043591490456251,0.100249613673775,0.00021986582122516,-0.00158295892947381,0.12471008241175,0.00028379169440853,0.00924771177414356,0.0872097927683797,0.000649061764446159,-0.019276253267345,0.045265193529738
"16",-0.0343575623776401,0.0343575623776401,-2.27035658693257,1.24182030559483,0.0493305613603113,-0.131783717339149,-0.542838984887734,0.0387120625034725,0.185271101200378,-1.0973233457364,0.0326247012848027,0.335235883115636,-1.36873145134709
"17",0.00159677354543044,-0.00159677354543044,0.320320534532171,-0.0737841221657035,0.0193543950939707,0.0338934610962556,-0.483708269262323,0.0125837137205962,-0.0625417501027874,0.496500539688651,0.00950232600700748,-0.124360062532734,1.07255637404549
"18",0.000153106318849644,-0.000153106318849644,-0.0520947253872062,-0.0121331885993325,0.000755009991968166,0.000487446120147551,0.0606491355723167,0.000534877747643921,-0.001686296028939,0.0586296042425563,0.000425185504268579,0.00388992882193805,-0.0515096538186702
"19",-0.0294525515448602,0.0294525515448602,-2.4076793722595,-6.21920295413866,0.0368920300441319,0.171132372260882,-0.388589234214772,0.0459069836757976,0.417356651399083,0.00849585009286269,0.0506175303453084,1.01150202349417,3.62740522860627
"20",0.00314189393666275,-0.00314189393666275,0.35915231859068,0.696379909665311,0.0200821020725025,0.0898035844851019,0.257260588069794,0.00945431324025933,-0.0126395955563623,0.211723013855373,0.00076414024868317,-0.0993321003630495,0.17557282888707
"21",9.4582371771044e-05,-9.4582371771044e-05,-0.06232984044326,0.0213479949128774,0.000866653360983675,-0.00748891404428693,-0.0359873465588051,0.00193861802130461,0.00208033201848786,0.0388564525648263,0.000429864286779442,-0.0142523015506061,-0.0359378099036605
