"blj","blj.l90","blj.u90"
0.503466683827451,0.0176644636424005,0.989268904012502
0.648486105830807,0.316505836356154,0.980466375305461
0.821320586844684,0.531563742960807,1.11107743072856
0.833201384081821,0.484037764515861,1.18236500364778
-0.167784013458971,-0.538120419037951,0.202552392120008
0.487792148065515,0.1926701079741,0.78291418815693
0.490679227214311,0.249377801132298,0.731980653296324
0.160625869723419,-0.0803870406503458,0.401638780097184
-0.152257457731936,-0.400388317983611,0.0958734025197394
0.0310506090104254,-0.264721772186214,0.326822990207065
0.120378837129199,-0.138075097263365,0.378832771521763
-0.125010720203772,-0.389542010754567,0.139520570347022
-0.202565255075002,-0.489411557819893,0.0842810476698888
-0.138687278880976,-0.406050515703619,0.128675957941666
0.175076477682311,-0.10537011629791,0.455523071662533
0.148050845652408,-0.044698786961326,0.340800478266141
-0.361257606345554,-0.618380970015242,-0.104134242675867
0.0581291152445721,-0.146093938556282,0.262352169045426
0.0864455813517727,-0.094800631736065,0.26769179443961
-0.0443175680802125,-0.213975363057726,0.125340226897301
-0.238892864739995,-0.414357118024136,-0.0634286114558539
-0.0218320871170218,-0.187874545032891,0.144210370798847
-0.279363790429934,-0.444842790744649,-0.113884790115219
-0.0289298342812836,-0.1803376161088,0.122477947546233
-0.322404162409712,-0.485937678461215,-0.158870646358209
-0.212444945531842,-0.368155052676771,-0.0567348383869134
-0.0764194648576493,-0.214084335253145,0.061245405537846
0.0362664004373487,-0.0841021696041661,0.156634970478864
-0.313548822872948,-0.456340859506319,-0.170756786239578
-0.056685295918133,-0.178542043933799,0.065171452097533
-0.0267858662946,-0.138760357009865,0.0851886244206652
-0.10090781646848,-0.197097490506678,-0.0047181424302826
-0.193747621693642,-0.301480235773273,-0.08601500761401
-0.101031129488503,-0.19051149817374,-0.0115507608032659
-0.209654339699542,-0.299452080028811,-0.119856599370273
-0.0799762744781436,-0.163020986793126,0.0030684378368388
-0.222170313458448,-0.304521517319812,-0.139819109597085
-0.194499687619815,-0.266783334799128,-0.122216040440502
-0.104893131990436,-0.181163184067547,-0.028623079913324
-0.0143920658677877,-0.082090921355864,0.0533067896202886
-0.234407246136426,-0.300709218881978,-0.168105273390873
-0.088833996537651,-0.152498439639093,-0.0251695534362086
-0.0818239286534606,-0.142625764386737,-0.0210220929201846
-0.0882673833887734,-0.143228921365173,-0.033305845412374
-0.169956524367231,-0.222732015249417,-0.117181033485045
-0.0946461637790943,-0.144422816593926,-0.0448695109642626
-0.171779619949293,-0.217827153003325,-0.125732086895262
-0.0636150643187113,-0.112490340420163,-0.0147397882172598
-0.160206123233084,-0.198301375544483,-0.122110870921684
-0.14234169730124,-0.179582665706922,-0.105100728895557
-0.105280018123503,-0.146383130286288,-0.0641769059607181
-0.0308224069020521,-0.0736644265953243,0.01201961279122
-0.169500353725891,-0.202309311000283,-0.136691396451499
-0.0895774734311637,-0.123843675588985,-0.0553112712733424
-0.0850850481147491,-0.119435478386835,-0.0507346178426636
-0.0735964907880571,-0.107019725281318,-0.0401732562947964
-0.128781857967614,-0.157890744214534,-0.0996729717206929
-0.0789647135014198,-0.107991771247896,-0.0499376557549438
-0.126148208016265,-0.152069000064876,-0.100227415967654
-0.0529441184868603,-0.0865699430470102,-0.0193182939267103
-0.110363510076837,-0.132985113198138,-0.0877419069555359
-0.101362004341109,-0.122310687233005,-0.080413321449213
-0.0898217388285937,-0.114830943142864,-0.0648125345143238
-0.0314732436557818,-0.0628374270463531,-0.000109060265210494
-0.118318084769779,-0.136881355968869,-0.0997548135706899
-0.0722122261429121,-0.0959704331277168,-0.0484540191581074
-0.0724418531974852,-0.0965403432005198,-0.0483433631944505
-0.0537815226111607,-0.0801335080406028,-0.0274295371817186
-0.0926197012841977,-0.112663594758285,-0.0725758078101108
-0.0576142981059627,-0.0799674703714625,-0.0352611258404628
-0.0903796946795955,-0.107539780486704,-0.0732196088724875
-0.0399315402452182,-0.0660176339658527,-0.0138454465245836
-0.0748141479936954,-0.0932218569320622,-0.0564064390553285
-0.0687527328325683,-0.0861736580849327,-0.0513318075802038
-0.0692100511295982,-0.087713260470851,-0.0507068417883454
-0.0253797830062123,-0.0502837532290106,-0.000475812783414003
-0.0790949066007668,-0.0944742048127759,-0.0637156083887578
-0.0519899795291729,-0.0708155812423775,-0.0331643778159684
-0.054644212963561,-0.0727037675490163,-0.0365846583781057
-0.0367315110702931,-0.0572910668840624,-0.0161719552565237
-0.0629974979991099,-0.0789505237012296,-0.0470444722969902
-0.0391065070119406,-0.0566562707601931,-0.0215567432636881
-0.0620946407774789,-0.0762163410816814,-0.0479729404732763
-0.0279281100712035,-0.0472034625596483,-0.00865275758275861
-0.0491083411900897,-0.0638217992926437,-0.0343948830875357
-0.0442221389912959,-0.0588817425297156,-0.0295625354528762
-0.0494942455062995,-0.0629284729796991,-0.0360600180329
-0.0177405289038222,-0.0357697585019943,0.000288700694349876
-0.0509005932487668,-0.0630220412230634,-0.0387791452744701
-0.0343106201649955,-0.0483116783229648,-0.0203095620070262
-0.0383646496989475,-0.051251875480261,-0.025477423917634
-0.0233380685870375,-0.0386939600658723,-0.00798217710820263
-0.0410533681127991,-0.052658290632519,-0.0294484455930793
-0.0246635676485368,-0.0374782190258779,-0.0118489162711957
-0.0410121452120791,-0.0511916228517635,-0.0308326675723947
-0.0180411654811108,-0.0315000006912906,-0.00458233027093103
