"blj","blj.l90","blj.u90"
2.0996937030146,1.66232007161473,2.53706733441446
0.867068799966003,0.668175738446273,1.06596186148573
0.984004637207216,0.769474927348491,1.19853434706594
0.659182809847758,0.496344552145249,0.822021067550267
0.640413762399078,0.501977780793184,0.778849744004972
0.493035730005285,0.344108647870995,0.641962812139575
0.423639336611451,0.280546714349989,0.566731958872912
0.349766017404227,0.216184090141056,0.483347944667399
0.27896331604667,0.152891457578508,0.405035174514832
0.218862705794335,0.0969305618093113,0.340794849779359
0.166426488418929,0.0517403338860705,0.281112642951788
0.119394102536571,0.00930760031211658,0.229480604761024
0.0789967742644421,-0.0265900663151212,0.184583614844005
0.0430224158669945,-0.0586555224534604,0.144700354187449
0.0118257395051717,-0.0862765888528839,0.109928067863227
-0.0154795272785524,-0.110812047890938,0.079852993333833
-0.0393275390405442,-0.131667607277294,0.0530125291962061
-0.0600694377572049,-0.149666354155845,0.0295274786414352
-0.0781176379292292,-0.165212936911257,0.00897766105279835
-0.0937752373789801,-0.178580157290811,-0.0089703174671492
-0.107326591443528,-0.190025215135506,-0.0246279677515491
-0.119027469369878,-0.199786805261012,-0.0382681334787434
-0.129093828454673,-0.208059996840616,-0.0501276600687292
-0.137723048691977,-0.215629329139005,-0.0598167682449484
-0.145086367875922,-0.221417202912233,-0.0687555328396108
-0.151335246607061,-0.226196351923938,-0.0764741412901843
-0.156603744547268,-0.230089413172068,-0.0831180759224683
-0.161009656082093,-0.23320381788002,-0.0888154942841661
-0.164657115200057,-0.235634632474464,-0.0936795979256506
-0.167637919138341,-0.237465651582705,-0.0978101866939776
-0.170033008555007,-0.238770716848956,-0.101295300261057
-0.17191380685987,-0.239615004084289,-0.104212609635451
-0.173343282635039,-0.240055953333231,-0.106630611936847
-0.174376974616434,-0.240144220478067,-0.108609728754801
-0.175063859179181,-0.239924469027882,-0.110203249330481
-0.175447120594259,-0.239436069902945,-0.111458171285572
-0.175564837028902,-0.238713731122271,-0.112415942935533
-0.17545057934518,-0.237788043214414,-0.113113115475946
-0.175133942735202,-0.236685965032031,-0.113581920438372
-0.174641014964303,-0.235431251604415,-0.113850778324192
-0.173994789197492,-0.234044830961207,-0.113944747433777
-0.173215528705626,-0.232545137393037,-0.113885920018214
-0.172321088345462,-0.230948405072792,-0.113693771618133
-0.17132719829996,-0.229268927254028,-0.113385469345892
-0.170247714419927,-0.227519284995114,-0.112976143844741
-0.169094839066388,-0.225710548919011,-0.112479129213765
-0.167879315979928,-0.223852457269312,-0.111906174690545
-0.166610602200077,-0.221953573001183,-0.111267631398972
-0.165297019748017,-0.220021422387798,-0.110572617108236
-0.163945889454751,-0.218062617319088,-0.109829161590414
-0.162563649032795,-0.216082963204955,-0.109044334860636
-0.16115595724885,-0.214087554180629,-0.108224360317071
-0.159727785832173,-0.212080857106225,-0.107374714558122
-0.158283500562507,-0.210066785678978,-0.106500215446036
-0.156826932811343,-0.208048765821708,-0.105605099800979
-0.155361442660071,-0.206029793373581,-0.10469309194656
-0.153889974586557,-0.204012484989025,-0.103767464184088
-0.152415106594904,-0.201999123043897,-0.102831090145912
-0.150939093560167,-0.199991695254055,-0.101886491866279
-0.149463905468982,-0.197991929628541,-0.100935881309422
-0.147991261156932,-0.19600132530639,-0.0999811970074742
-0.146522658072672,-0.19402117976142,-0.0990241363839229
-0.145059398536591,-0.19205261280256,-0.0980661842706223
-0.143602612906546,-0.190096587746674,-0.0971086380664193
-0.142153280014829,-0.188153930096806,-0.096152629932851
-0.140712245197526,-0.18622534401937,-0.0951991463756834
