"blj","blj.l90","blj.u90"
-0.397282810203083,-0.540707804666146,-0.25385781574002
-0.387433357029935,-0.524609068807294,-0.250257645252577
-0.377528695784929,-0.508705292423218,-0.24635209914664
-0.367600330002355,-0.493019307928439,-0.242181352076272
-0.357676737759968,-0.477571134278035,-0.237782341241901
-0.347783593206533,-0.462378200017033,-0.233188986396033
-0.337943973762095,-0.44745555129836,-0.22843239622583
-0.328178553849553,-0.432816045793261,-0.223541061905846
-0.318505785967435,-0.418470533365371,-0.2185410385695
-0.308942069867671,-0.404428024328816,-0.213456115406525
-0.299501910558578,-0.390695846063235,-0.20830797505392
-0.290198065812153,-0.377279788713539,-0.203116342910766
-0.281041683815839,-0.36418424065984,-0.197899126971839
-0.272042431572173,-0.351412314402821,-0.192672548741525
-0.263208614614928,-0.338965963471916,-0.187451265757939
-0.25454728857754,-0.326846090927838,-0.182248486227243
-0.246064363118504,-0.31505264999718,-0.177076076239829
-0.237764698679126,-0.303584737344921,-0.17194466001333
-0.229652196521295,-0.292440679460467,-0.166863713582122
-0.22172988246677,-0.281618112604471,-0.161841652329069
-0.213999984734735,-0.271114056736837,-0.156885912732633
-0.206464006251044,-0.26092498382094,-0.152003028681148
-0.199122791780563,-0.251046880875297,-0.147198702685829
-0.19197659021316,-0.241475308121316,-0.142477872305004
-0.185025112314309,-0.232205452554579,-0.137844772074039
-0.178267584232711,-0.223232177247052,-0.13330299121837
-0.17170279703987,-0.21455006666876,-0.128855527410981
-0.165329152560052,-0.206153468299695,-0.124504836820408
-0.159144705733502,-0.198036530785951,-0.120252880681054
-0.153147203741139,-0.190193238878286,-0.116101168603991
-0.147334122105064,-0.18261744537648,-0.112050798833647
-0.141702697966235,-0.175302900288839,-0.108102495643631
-0.136249960728313,-0.168243277403008,-0.104256644053619
-0.130972760245118,-0.161432198451863,-0.100513322038373
-0.12586779271821,-0.154863255046592,-0.0968723303898288
-0.120931624460831,-0.148530028538048,-0.0933332203836132
-0.116160713674715,-0.142426107957184,-0.0898953193922448
-0.111551430377202,-0.136545106175601,-0.0865577545788028
-0.107100074607444,-0.130880674418158,-0.0833194747967301
-0.102802893032428,-0.125426515250971,-0.0801792708138849
-0.0986560940659138,-0.120176394160051,-0.0771357939717763
-0.0946558616062271,-0.115124149828292,-0.0741875733841621
-0.0907983674920822,-0.110263703211322,-0.0713330317728424
-0.0870797827692864,-0.105589065506107,-0.0685705000324653
