"blj","blj.l90","blj.u90"
-0.218150235896032,-0.331522020371511,-0.104778451420553
-0.212493688463784,-0.32218093758479,-0.102806439342779
-0.206931876872951,-0.313050155476701,-0.1008135982692
-0.201466980872173,-0.304128488695974,-0.098805473048373
-0.196100807487908,-0.295695330170859,-0.0965062848049572
-0.190834820197609,-0.287180619672536,-0.0944890207226824
-0.185670166199554,-0.27886988439745,-0.0924704480016587
-0.180607701894379,-0.27076093982815,-0.0904544639606077
-0.175648016686662,-0.262851411184964,-0.08844462218836
-0.170791455208623,-0.255138754738678,-0.0864441556785676
-0.166038138062027,-0.247620277550443,-0.0844559985736108
-0.161387981168779,-0.24029315574271,-0.0824828065948482
-0.156840713815402,-0.233154451398427,-0.0805269762323767
-0.15239589547162,-0.226201128179214,-0.0785906627640272
-0.148052931458529,-0.219430065747483,-0.0766757971695751
-0.143811087537434,-0.212838073071991,-0.0747841020028777
-0.139669503486243,-0.206421900691164,-0.0729171062813222
-0.135627205726352,-0.200178252003749,-0.0710761594489553
-0.131683119059267,-0.194103793652015,-0.0692624444665181
-0.127836077568671,-0.188195165058391,-0.0674769900789515
-0.12408483474039,-0.182448987172674,-0.0657206823081069
-0.120428072849552,-0.176861870483249,-0.0639942752158545
-0.116864411661335,-0.171430422342386,-0.0622984009802848
-0.113392416488928,-0.166151253652453,-0.0606335793254042
-0.110010605649723,-0.161020984956955,-0.059000226342491
-0.106717457358296,-0.156036251977474,-0.0573986627391179
-0.103511416092448,-0.152066894349305,-0.0549559378355909
-0.100390898466369,-0.147334903130126,-0.0534468938026118
-0.0973542986429611,-0.142739379377771,-0.0519692179081509
-0.0943999933154099,-0.138277039356932,-0.0505229472738881
-0.0915263462862818,-0.133944635776951,-0.0491080567956128
-0.0887317126707064,-0.129738960724143,-0.0477244646172703
-0.0860144427485908,-0.125656848262364,-0.0463720372348179
-0.0833728854892928,-0.121695176726137,-0.0450505942524481
-0.0808053917707458,-0.117850870729024,-0.0437599128124677
-0.0783103173136878,-0.114120902908495,-0.042499731718881
-0.0758860253503659,-0.110502295427173,-0.0412697552735588
-0.0735308890459104,-0.106992121249034,-0.0400696568427866
-0.0712432936894302,-0.103587505207937,-0.0388990821709232
