"blj","blj.l90","blj.u90"
0.256391470977868,-0.332891058781303,0.845674000737038
0.102882256200756,-0.231077989230393,0.436842501631905
0.937842346866531,0.542242770904899,1.33344192282816
-0.416700100153858,-0.696773629732503,-0.136626570575213
-0.737632908378875,-1.05068798554864,-0.42457783120911
-0.530693911855688,-0.879260872519434,-0.182126951191942
-0.957025480099296,-1.21460078763022,-0.699450172568369
-0.327759251622434,-0.578074417939206,-0.0774440853056618
-0.525889209662957,-0.779789626654893,-0.27198879267102
-0.0960866578670653,-0.372382239305593,0.180208923571463
-0.613039202445127,-0.80122161339905,-0.424856791491204
-0.890117663127344,-1.14837047818254,-0.631864848072146
-0.638675645093851,-0.884020886127863,-0.393330404059839
-0.466233405323522,-0.73081423401345,-0.201652576633595
-0.365300453858393,-0.559768820718683,-0.170832086998104
-0.454219812348649,-0.666773378212802,-0.241666246484496
-0.670810219552457,-0.884022303170716,-0.457598135934198
-0.782358208695919,-0.974900594984766,-0.589815822407071
-0.495915259387341,-0.695633128533034,-0.296197390241649
-0.517325641204101,-0.701009984369237,-0.333641298038965
-0.471320560501652,-0.64540441297783,-0.297236708025474
-0.460253836247161,-0.62376516266406,-0.296742509830262
-0.522320940490972,-0.678064670236384,-0.36657721074556
-0.552272772915655,-0.701014094279575,-0.403531451551735
-0.474926317246213,-0.634577570947674,-0.315275063544752
-0.400732084906195,-0.546438293549699,-0.255025876262691
-0.36258585500353,-0.496599487146331,-0.228572222860729
-0.323349342538746,-0.456398542340785,-0.190300142736708
-0.399813928902187,-0.526292185315357,-0.273335672489017
-0.386575764391662,-0.511012345224067,-0.262139183559257
-0.335155989497844,-0.457609380896619,-0.212702598099069
-0.290917081265874,-0.411963943159616,-0.169870219372131
-0.297675965899742,-0.408033748112163,-0.187318183687321
-0.256408167467636,-0.365594120508995,-0.147222214426278
-0.269015687173121,-0.368348705583333,-0.169682668762908
-0.273942812002196,-0.372289174168526,-0.175596449835865
-0.241608481473246,-0.337964505124811,-0.14525245782168
-0.216298625296383,-0.309260516547134,-0.123336734045632
-0.201366620304921,-0.286582504864623,-0.116150735745218
-0.190203932240229,-0.275641703603659,-0.1047661608768
-0.195151619246691,-0.277500975050937,-0.112802263442446
-0.191804966304754,-0.272381596217494,-0.111228336392014
-0.156482866701534,-0.235304278483992,-0.0776614549190765
-0.137412608186239,-0.213609302389027,-0.0612159139834516
-0.132971200263194,-0.203593132938539,-0.0623492675878495
-0.123305869870541,-0.191997959311587,-0.0546137804294942
-0.119356275111791,-0.185907416971259,-0.0528051332523221
-0.117230961662592,-0.181169824650507,-0.0532920986746772
-0.10286532702765,-0.165893612456025,-0.039837041599274
-0.0898231243439649,-0.151096448251181,-0.0285498004367493
-0.0863444798005997,-0.145428992941505,-0.0272599666596946
-0.0813202197894732,-0.138295395859348,-0.0243450437195988
-0.0798473763298071,-0.135420884824443,-0.0242738678351707
-0.073174155621649,-0.129399159818673,-0.016949151424625
-0.0594792268363183,-0.114690604466952,-0.0042678492056845
-0.0469416985955364,-0.0986206973177101,0.00473730012663742
-0.0443067681208196,-0.0943310032635626,0.00571746702192345
-0.0399261969271324,-0.0906745979732807,0.0108222041190159
-0.0370156118966461,-0.0865687534488486,0.0125375296555565
-0.0341561545043116,-0.0825707847641704,0.0142584757555473
-0.0282048031863344,-0.0758982245811044,0.0194886182084356
-0.0219693648215209,-0.0687030291975808,0.024764299554539
-0.0195045142411468,-0.0651889153057602,0.0261798868234665
-0.0173596612856803,-0.0623725480478868,0.0276532254765261
-0.0146425039862073,-0.0588383655127942,0.0295533575403797
-0.0111072535248882,-0.0544153616332966,0.0322008545835201
-0.00513793893230415,-0.04775506181887,0.0374791839542617
0.000442398252084865,-0.0412845631109642,0.0421693596151339
0.00277417439666749,-0.0375940154217644,0.0431423642150994
0.00455560379433887,-0.0350644084333696,0.0441756160220474
0.00653446984614018,-0.0324732132285609,0.0455421529208413
0.00833538708797643,-0.0300924476158639,0.0467632217918167
0.010812049044851,-0.0271559858187562,0.0487800839084583
0.0135603348315708,-0.0238267146646055,0.0509473843277471
0.0149947496132997,-0.0218969425758744,0.0518864418024739
0.0162902918365216,-0.0200849919765965,0.0526655756496398
0.0179958726928073,-0.0179113009805259,0.0539030463661406
0.0200528773226569,-0.0153268301849147,0.0554325848302284
0.0224426754112704,-0.0125048587682965,0.0573902095908373
0.024820984635448,-0.00959237129725446,0.0592343405681505
0.0259527640513597,-0.00811613178192598,0.0600216598846453
0.0267438687964586,-0.0068804137855439,0.0603681513784611
0.0276656872964822,-0.00559505252330359,0.060926427116268
0.0286365765237925,-0.00425966242697061,0.0615328154745556
0.0296366419541735,-0.0029513597689376,0.0622246436772845
0.0307280566817195,-0.0014889271769489,0.062945040540388
0.0314335381139966,-0.000430734484495571,0.0632978107124887
0.0320443007970391,0.000549246524517516,0.0635393550695608
0.0328902790840371,0.00174368432070086,0.0640368738473732
0.0338460855193274,0.00307334862014783,0.064618822418507
0.0347880983974256,0.00434359986170599,0.0652325969331453
0.0356314738418918,0.00554997117677956,0.065712976507004
0.0360495080772178,0.00630602056519497,0.0657929955892406
0.0362596963895209,0.00683844626812548,0.0656809465109164
0.0365431831016367,0.00741240872339559,0.0656739574798777
0.0368816813339213,0.00804641145475708,0.0657169512130855
0.037192802152509,0.00863567438812123,0.0657499299168968
0.0375201896408226,0.0092634627876877,0.0657769164939576
0.037741046900007,0.00978690843765321,0.0656951853623607
0.0379203093379216,0.0102775875448121,0.0655630311310311
0.0381767399503514,0.0108401791580565,0.0655133007426463
0.0384766297841379,0.0114565342139081,0.0654967253543677
0.0387137690330214,0.0112896961005085,0.0661378419655344
0.0388774063145341,0.0117633465058802,0.065991466123188
0.0388831374910696,0.0120673973879378,0.0656988775942014
0.0387990001938949,0.0122738925267845,0.0653241078610052
0.0387332563216944,0.0124856926817443,0.0649808199616445
0.0387046658843383,0.0127392155618442,0.0646701162068325
0.0386609114476908,0.0129717452536023,0.0643500776417792
0.0386179499967417,0.0132136082686626,0.0640222917248208
0.0385495439132194,0.0134329039294428,0.063666183896996
0.0384640076407676,0.0136387961757972,0.0632892191057379
0.0383965813608936,0.0138589322295886,0.0629342304921986
0.0383366699865053,0.0140885608975563,0.0625847790754544
0.0382356226526618,0.0142683724826234,0.0622028728227002
0.038088240354478,0.0143999949914184,0.0617764857175376
0.0378841845782384,0.0144687727987453,0.0612995963577316
0.0376455032675974,0.0144989048709318,0.060792101664263
0.0374118238613409,0.0145282575668819,0.0602953901557999
0.037196471140601,0.0145772478458214,0.0598156944353807
0.0369778527877027,0.0146212968215083,0.059334408753897
