"beta","beta.l90","beta.u90"
2.88481810586088,1.05645410020713,4.71318211151464
2.53680043753092,0.572155451966168,4.50144542309567
2.1455362104436,0.221845543901008,4.06922687698619
1.73570365668287,-0.0794082967788878,3.55081561014463
1.76118545185853,-0.161157495647773,3.68352839936484
1.53948343856274,-0.311722363776921,3.39068924090241
1.32369868789889,-0.495740035545585,3.14313741134336
1.50832797308213,-0.346339620466501,3.36299556663077
0.927233199158801,-1.0071990228866,2.8616654212042
0.661975869012928,-1.22864241326691,2.55259415129276
0.579154130041377,-1.33741022716176,2.49571848724451
0.805180861437895,-1.05596162702161,2.6663233498974
0.964352941902972,-0.838831436312006,2.76753732011795
1.0728444029379,-0.505273175351632,2.65096198122742
1.21150401215386,-0.202470677244188,2.6254787015519
0.939213677245924,-0.423081778996017,2.30150913348787
0.886279200607953,-0.580342918623444,2.35290131983935
0.797196388940994,-0.64998378099715,2.24437655887914
0.490883885677578,-1.05620189659035,2.03796966794551
0.340112900858657,-1.25953333990332,1.93975914162063
0.777619181937623,-0.794650217986143,2.34988858186139
0.779811709620782,-0.708318113148837,2.2679415323904
1.09141190299081,-0.182255019614028,2.36507882559565
0.866877248137267,-0.450472028980968,2.1842265252555
0.880105090300114,-0.560394829343766,2.320605009944
1.04868698744965,-0.43926175632758,2.53663573122687
0.776467863243501,-0.696295399182116,2.24923112566912
0.3991990737166,-1.12904788001281,1.92744602744601
0.236806013613469,-1.48914122989183,1.96275325711877
0.27866404641145,-1.38739411543494,1.94472220825784
0.282962865128954,-1.14407515173175,1.71000088198966
0.319490879317804,-0.935445254053207,1.57442701268882
0.465573860706288,-0.992755228653918,1.92390295006649
0.379220924232063,-1.06437944976366,1.82282129822778
0.220625072649824,-1.3653392438756,1.80658938917525
-0.198426568787367,-1.80524463179825,1.40839149422351
-0.318696238455123,-1.89270103904059,1.25530856213034
-0.214477116037556,-1.80543136305253,1.37647713097742
0.0095681533792041,-1.55832851466954,1.57746482142795
0.232018288139551,-1.40236506258968,1.86640163886878
0.313922834319907,-1.24081355011082,1.86865921875064
0.272704509009672,-1.06639153774422,1.61180055576356
0.0692404002884897,-1.22122206197098,1.35970286254796
0.41272374085555,-0.809527139516193,1.63497462122729
-0.0726134707675733,-1.6067820751185,1.46155513358336
-0.272930041407726,-1.86576533780523,1.31990525498977
-1.29209964956024,-2.98046925749819,0.396269958377719
-1.01172847876846,-2.54462681619315,0.521169858656216
-0.992785433123794,-2.54913353946229,0.563562673214699
-1.0677742321954,-2.72060209475105,0.58505363036026
-1.07706885269511,-2.78552396544299,0.631386260052775
-1.08015468779845,-2.96302663932025,0.802717263723352
-0.512033843228982,-1.94295944344074,0.918891756982775
-0.253324628630257,-1.63733006268957,1.13068080542905
-0.0772705871603453,-1.26739152685739,1.1128503525367
0.301768207373297,-0.93124749549208,1.53478391023867
0.966731475740499,-0.418146590835497,2.35160954231649
0.734498888704177,-0.745133747140103,2.21413152454846
1.09772244638577,-0.300227406834192,2.49567229960573
0.622808224147721,-0.479368752968517,1.72498520126396
1.01749188285219,-0.16519694152276,2.20018070722714
1.23951093833651,0.0783477277974034,2.40067414887562
0.822080310456866,-0.278267078745208,1.92242769965894
0.522780167684026,-0.500628946898542,1.54618928226659
0.397205593561489,-0.791300058140181,1.58571124526316
0.25967782474483,-0.955205874341689,1.47456152383135
-0.456237879101827,-1.72732947238492,0.814853714181264
-0.158620417373572,-1.64589590762392,1.32865507287678
-0.345913110966033,-1.78073975097397,1.08891352904191
-0.294419223780059,-1.66439889620738,1.07556044864726
-0.676264215611382,-1.95829234486312,0.605763913640358
-1.08121753037941,-2.39977020038412,0.237335139625303
-1.52383456072825,-2.90865822274687,-0.139010898709631
-0.951465874169565,-2.36375040172183,0.460818653382702
-1.01735624174646,-2.37316192577033,0.338449442277422
-0.951187748514793,-2.3087207751915,0.406345278161917
-0.622560932132633,-1.88364640365065,0.638524539385382
-0.219881802570335,-1.85951597359128,1.41975236845061
-0.409805136296509,-1.84910416147245,1.02949388887943
-0.411894920281951,-1.81551375310777,0.991723912543865
-0.226413040247513,-1.53290286557384,1.08007678507882
-0.263744239564241,-1.73165484170566,1.20416636257717
-0.00445788566801649,-1.62038422478254,1.61146845344651
0.276137479639127,-1.02212076715912,1.57439572643738
0.0427868642104976,-0.920046408659956,1.00562013708095
0.520598283538414,-0.498407647346202,1.53960421442303
-0.259234907771032,-1.332581521514,0.814111705971932
-0.368172320774142,-1.58414099453088,0.847796352982598
-0.044622631531916,-1.22446824813502,1.13522298507119
-0.447289949930104,-1.6679131126691,0.773333212808894
-0.216046203031947,-1.57247949015035,1.14038708408646
-0.567947105691726,-1.97519755317925,0.839303341795798
-0.123577310327416,-1.45800754534088,1.21085292468604
-0.22976331419484,-1.68579950830015,1.22627287991047
-0.541450589945125,-2.01130191057,0.928400730679753
-0.84587254834541,-2.30574213359146,0.613997036900635
-0.202711777847283,-1.66661235392528,1.26118879823071
0.108401097699892,-1.22516280478077,1.44196500018055
0.50213054420356,-0.850684486586213,1.85494557499333
0.312093914560428,-1.28790185383912,1.91208968295997
