"","V1","V2","V3","V4","V5"
"1",-0.123476586268326,-1.65303093620703,-166.536270776702,-3.26431704024793,-1.48646145533944
"2",0.094471661317708,-0.115572239477553,-169.774825980039,-18.0701850417312,14.489737053241
"3",-0.0686317092078422,-1.41053334588666,-169.593298115837,-19.2356062321271,9.8204737157015
"4",-0.0490619484834174,-1.82802913474244,-163.487318268228,-10.9334171042931,5.93586275062085
"5",0.0390853771114546,-1.17936461659974,-167.090453902624,-33.9794079403344,26.4764164689238
"6",-0.0871136133311012,-1.49493229203231,-170.332747257903,-38.498458194011,26.037803009982
"7",0.112992201228487,-0.0295765954936175,-169.060855837397,-23.4155025862189,19.9252662622257
"8",-0.0607825945958464,-1.52564159958428,-173.107556593269,-32.1417847872211,15.9263237568727
"9",-0.00189644871445483,-1.71878705898838,-167.946433546455,-5.3499510908667,-1.00879363879507
"10",0.0138820453642943,-1.17132898896928,-173.324243351474,-22.5070513044699,15.9884243834801
"11",-0.0353578836565099,-1.41624898265213,-160.833618744346,-18.9439691530704,10.2543307263006
"12",0.0149380127161486,-0.652394451733406,-167.111747696264,-30.8677306721534,24.0009075310185
"13",-0.0110680439691195,-1.68607593237856,-170.898651887116,-18.2015202232751,13.9999298273696
"14",-0.111083126890129,-1.96857177004311,-171.405471187112,-31.6074282452585,21.1698034401077
"15",-0.0717394231232606,0.832733974413307,-169.3770771318,-25.9433855063532,19.5418298816347
"16",0.0209391700404414,-0.989641842725107,-166.619904468384,-30.4946397887064,21.6414091358169
"17",0.0356229204608999,-0.544900457461455,-172.618909170888,-9.13743969726102,1.66528714697186
"18",-0.0774248716010956,-1.60986620978358,-165.960420379578,-10.5261363095921,2.03434692677742
"19",-0.141682030096027,-2.28407619203343,-168.829328324052,-54.4833301245836,47.6863838813239
"20",-0.0664006549175222,-2.08092290757316,-167.758321971478,-22.2868955882788,16.371069453479
"21",0.000987538323906736,-0.57036459877184,-169.107637645774,-22.6288076734437,16.23695728964
"22",0.00326417432784207,-0.987932115193798,-155.576170492111,-15.1031484676973,8.07601373294375
"23",-0.0623356042569458,-1.40534046421794,-177.475005888324,-42.2273193727015,32.2327524980813
"24",0.0123048410345951,-0.733916678976779,-173.480541144561,-19.1032625872928,13.9545945494378
"25",-0.0732457512445445,-1.83918043799934,-163.542513917085,-22.7502430423688,20.6962515995234
"26",-0.0227902747061377,-3.14614066317919,-166.968720527373,-17.8345038308505,13.2209825134841
"27",-0.0040156523912791,-1.55681501489888,-167.447109145866,-21.1141046630105,11.5304207580659
"28",-0.0700386290878341,-1.29534941548236,-166.428294924087,-18.5766480048296,16.8219830583151
"29",-0.0131488132475011,-1.68937356347887,-169.481128789718,-18.714919896051,11.6812053028792
"30",-0.0774645574037438,-1.60945508050119,-172.816485560229,-19.9127221102243,15.0264835904803
"31",-0.105677357983224,-2.39086745747408,-171.181670311692,-27.8562040429653,19.4813312056654
"32",-0.00897657151433658,-0.872708361512315,-168.431787712421,-16.6341400036824,10.4800975024015
"33",-0.0116468465314665,-1.73940180710148,-166.861376949721,-18.04961158211,10.4516835405504
"34",0.0240202428326489,-0.888368857950997,-162.179661697479,-18.0963123922132,14.7574894327169
"35",0.0738378541751355,-1.62422998604317,-168.376186853435,-32.0654714432324,26.7507307071338
"36",-0.0302588366893851,-1.36024927150999,-168.911755944809,-5.32885259472281,-0.00383060247124555
"37",0.00174868712039664,-0.789224531747775,-164.29876026731,-24.7366412224828,22.2892624728857
"38",-0.044787195842675,-1.20678174821331,-163.984660102146,-37.9336890691089,28.9316490170669
"39",0.0372312144446603,-1.41658930794253,-171.851236251126,-31.0799933930926,17.6554868894758
"40",-0.107410163556829,-1.82518394544452,-169.710195681943,-50.7321023376158,33.4566536423868
"41",0.00254972491079497,-0.651667675625519,-170.100202836751,-16.3670643639452,11.3125324344504
"42",0.0706833208566948,-0.366129960402029,-166.703026862336,-3.94211867698539,-2.65134704910944
"43",0.0111374814707161,-1.13249007410513,-172.615649834603,-30.0947306422898,15.080050594011
"44",-0.154053166594172,-2.05625157234097,-167.529713911838,-37.7816358707907,33.7217014299198
"45",-0.0281413073076775,0.285883427828879,-171.009340420389,-19.7831582613584,15.1556655442167
"46",-0.101480288389607,-1.74740194172203,-160.450867773446,-11.2215192140649,2.82309412354964
"47",-0.247355929252304,-3.53751485339073,-169.341891984594,-22.3985502499675,18.6898032041013
"48",-0.0274241231201522,-1.67111319527521,-168.034717349432,-9.26178789652116,2.07735887762018
"49",0.0423081581177793,-2.85952246649651,-177.224769777463,-6.06982460059359,2.07461944202557
"50",0.0750289451834457,0.140528477851946,-169.83034700655,-31.5285997852898,21.9459342316728
"51",0.0403786199177481,-0.513249100609954,-168.908450004503,-30.6262636513412,18.6375116181001
"52",-0.0771302380717931,-0.809012030460801,-178.624803571899,-35.9540023729354,21.2495572678145
"53",-0.0767461081988691,-1.07781496231942,-165.98912661254,0.135739996150137,-6.29511333219802
"54",0.0388683566973033,-1.76619408498365,-183.386357564505,-16.5770307573469,10.1036058050406
"55",-0.0263317248032161,-2.5049081778596,-173.607103203941,-10.3033617874966,6.59105879555469
"56",-0.129530224753041,-2.91101955627883,-172.489674965661,-9.84288417194198,2.41874606967066
"57",-0.130410575206166,-2.14939339556916,-167.464491891688,-27.1779485903009,19.2975262056809
"58",0.141218160384681,-0.392986977703733,-166.584239091014,-13.4918453177032,9.9430602145976
"59",-0.0223669695743671,-2.13097611767076,-177.387359821344,-22.3086941171651,15.0846552590197
"60",-0.0347231870328055,-0.571384127369763,-170.118166300042,-13.3755827863725,10.04767701283
"61",0.0597141506489716,-0.781629434034643,-166.975877666419,-6.9585369270278,2.5437407838347
